Typ,ID,Time,Temp,lon,lat,altitude
Bicycle,1,2019-06-27 00:55:10,24.18,7.437998,46.94591,535
Bicycle,1,2019-06-27 00:55:20,24.18,7.437848,46.9462,536
Bicycle,1,2019-06-27 00:55:30,24.24,7.437956,46.94662,538
Bicycle,1,2019-06-27 00:55:40,24.28,7.438013,46.94696,541
Bicycle,1,2019-06-27 00:55:50,24.32,7.437765,46.94697,541
Bicycle,1,2019-06-27 00:56:00,24.38,7.43766,46.94657,543
Bicycle,1,2019-06-27 00:56:10,24.42,7.437594,46.94611,545
Bicycle,1,2019-06-27 00:56:20,24.45,7.437308,46.94566,544
Bicycle,1,2019-06-27 00:56:30,24.48,7.436988,46.94521,540
Bicycle,1,2019-06-27 00:56:40,24.51,7.436499,46.94456,537
Bicycle,1,2019-06-27 00:56:50,24.51,7.43598,46.94384,535
Bicycle,1,2019-06-27 00:57:00,24.51,7.435503,46.94328,533
Bicycle,1,2019-06-27 00:57:10,24.45,7.435028,46.94281,529
Bicycle,1,2019-06-27 00:57:20,24.4,7.434595,46.94261,528
Bicycle,1,2019-06-27 00:57:30,24.33,7.43445,46.94222,528
Bicycle,1,2019-06-27 00:57:40,24.25,7.434841,46.94185,526
Bicycle,1,2019-06-27 00:57:50,24.15,7.435358,46.94169,525
Bicycle,1,2019-06-27 00:58:00,24.06,7.435603,46.94155,528
Bicycle,1,2019-06-27 00:58:10,23.97,7.435599,46.94117,529
Bicycle,1,2019-06-27 00:58:20,23.91,7.435648,46.94068,532
Bicycle,1,2019-06-27 00:58:30,23.85,7.435808,46.94024,534
Bicycle,1,2019-06-27 00:58:40,23.87,7.435381,46.94013,542
Bicycle,1,2019-06-27 00:58:50,23.92,7.434888,46.94024,546
Bicycle,1,2019-06-27 00:59:00,23.98,7.43438,46.94038,549
Bicycle,1,2019-06-27 00:59:10,24.03,7.433801,46.94057,552
Bicycle,1,2019-06-27 00:59:20,24.05,7.433295,46.94074,553
Bicycle,1,2019-06-27 00:59:30,24.09,7.432891,46.94087,548
Bicycle,1,2019-06-27 00:59:40,24.11,7.432589,46.94089,547
Bicycle,1,2019-06-27 00:59:50,24.11,7.432283,46.94078,545
Logger,3,2019-06-27 00:00:00,24.224,7.42253,46.95292,553.8
Logger,3,2019-06-27 00:00:00,24.529,7.40633,46.94333,555.5
Logger,3,2019-06-27 00:00:00,27.124,7.44925,46.94851,536.6
Logger,3,2019-06-27 00:00:00,21.537,7.38733,46.98041,590.2
Logger,3,2019-06-27 00:00:00,22.334,7.38371,46.9402,561.9
Logger,3,2019-06-27 00:00:00,26.05,7.46248,46.968,550.5
Logger,3,2019-06-27 00:00:00,22.573,7.42015,46.95029,552.4
Logger,3,2019-06-27 00:00:00,24.835,7.4354,46.95791,558.6
Logger,3,2019-06-27 00:00:00,22.909,7.43982,46.96249,562.8
Logger,3,2019-06-27 00:00:00,24.964,7.47194,46.94701,564
Logger,3,2019-06-27 00:00:00,22.892,7.46442,46.94471,549.2
Logger,3,2019-06-27 00:00:00,25.271,7.44885,46.94381,530.8
Logger,3,2019-06-27 00:00:00,25.951,7.44415,46.9497,539.2
Logger,3,2019-06-27 00:00:00,26.357,7.43849,46.94729,542.5
Logger,3,2019-06-27 00:00:00,24.432,7.46019,46.95189,568.4
Logger,3,2019-06-27 00:00:00,24.368,7.44738,46.93861,519.7
Logger,3,2019-06-27 00:00:00,26.097,7.46992,46.95065,579.1
Logger,3,2019-06-27 00:00:00,22.958,7.39462,46.90339,656.7
Logger,3,2019-06-27 00:00:00,22.557,7.44213,46.9395,503.1
Logger,3,2019-06-27 00:00:00,23.789,7.4562,46.94687,499.6
Logger,3,2019-06-27 00:00:00,24.609,7.49872,46.95575,574.3
Logger,3,2019-06-27 00:00:00,22.94,7.42031,46.92781,567.2
Logger,3,2019-06-27 00:00:00,25.757,7.42567,46.94719,543.7
