"p_id","time_20_21","time_21_22","time_22_23","time_23_00","time_00_01","time_01_02","time_02_03","time_03_04","time_04_05","time_05_06","time_06_07","time_07_08","time_08_09","time_09_10","time_10_11","time_11_12","time_12_13","time_13_14","time_20_22","time_21_23","time_22_00","time_23_01","time_00_02","time_01_03","time_02_04","time_03_05","time_04_06","time_05_07","time_06_08","time_07_09","time_08_10","time_09_11","time_10_12","time_11_13","time_12_14","time_20_23","time_21_00","time_22_01","time_23_02","time_00_03","time_01_04","time_02_05","time_03_06","time_04_07","time_05_08","time_06_09","time_07_10","time_08_11","time_09_12","time_10_13","time_11_14","time_20_00","time_21_01","time_22_02","time_23_03","time_00_04","time_01_05","time_02_06","time_03_07","time_04_08","time_05_09","time_06_10","time_07_11","time_08_12","time_09_13","time_10_14","night_22_06"
5607,25.3,25.3,24.626,24,NA,NA,21.7,21.199,20.978,21.574,22.577,24.004,26.106,27.2,NA,34.5,35.669,36.4,25.3,24.966,24.435,24,NA,21.7,21.377,21.098,21.307,21.917,23.5,25.083,26.252,27.2,34.5,35.264,35.839,25.048,24.793,24.435,24,21.7,21.377,21.237,21.269,21.589,22.72,24.557,25.237,26.252,32.841,35.264,35.451,24.9,24.793,24.435,22.737,21.377,21.237,21.339,21.474,22.288,23.698,24.712,25.237,28.853,34.515,35.451,22.276
5608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5611,NA,NA,23.2,23.173,NA,NA,20.879,20.02,19.734,20.451,21.944,24.661,28.487,30.2,NA,34.094,34.677,35,NA,23.2,23.189,23.173,NA,20.879,20.326,19.89,20.129,20.962,23.701,26.624,28.715,30.2,34.094,34.475,34.752,23.2,23.189,23.189,23.173,20.879,20.326,20.119,20.091,20.533,22.385,25.642,26.885,28.715,33.209,34.475,34.561,23.189,23.189,23.189,21.913,20.326,20.119,20.219,20.382,21.727,24.147,25.909,26.885,30.411,34.078,34.561,20.929
5614,26.634,26.197,25.749,25.4,NA,NA,23.303,23.134,23.1,23.338,24.077,25.39,27.03,27.7,NA,35.6,36.74,37.6,26.368,25.975,25.643,25.4,NA,23.303,23.194,23.119,23.231,23.591,24.926,26.232,27.119,27.7,35.6,36.345,36.939,26.137,25.872,25.643,25.4,23.303,23.194,23.161,23.197,23.42,24.283,25.779,26.339,27.119,33.805,36.345,36.552,26.033,25.872,25.643,24.248,23.194,23.161,23.214,23.335,23.989,25.076,25.892,26.339,29.794,35.542,36.552,23.949
5615,28.031,27.2,26.31,25.9,NA,NA,23.589,23.194,23.152,23.57,24.377,25.532,26.895,27.5,NA,32.536,33.256,33.8,27.525,26.76,26.185,25.9,NA,23.589,23.335,23.175,23.382,23.846,25.124,26.231,26.975,27.5,32.536,33.007,33.382,27.071,26.606,26.185,25.9,23.589,23.335,23.271,23.317,23.604,24.494,25.842,26.324,26.975,31.391,33.007,33.137,26.906,26.606,26.185,24.631,23.335,23.271,23.361,23.483,24.161,25.188,25.939,26.324,28.729,32.495,33.137,24.216
5616,28.147,27.601,27.077,26.9,NA,NA,24.987,24.4,24.277,24.2,NA,NA,NA,NA,NA,34.271,34.461,34.6,27.815,27.342,27.023,26.9,NA,24.987,24.61,24.344,24.247,24.2,NA,NA,NA,NA,34.271,34.395,34.493,27.539,27.263,27.023,26.9,24.987,24.61,24.493,24.312,24.247,24.2,NA,NA,NA,34.271,34.395,34.429,27.449,27.263,27.023,25.85,24.61,24.493,24.441,24.312,24.247,24.2,NA,NA,34.271,34.395,34.429,25.312
5617,28.9,28.9,28.9,28.9,NA,NA,26,26,26,26,26,26,26.95,27.9,NA,33.342,34.119,34.7,28.9,28.9,28.9,28.9,NA,26,26,26,26,26,26,26.487,27.076,27.9,33.342,33.85,34.253,28.9,28.9,28.9,28.9,26,26,26,26,26,26,26.385,26.591,27.076,32.105,33.85,33.99,28.9,28.9,28.9,27.308,26,26,26,26,26,26.274,26.474,26.591,29.052,33.297,33.99,26.878
5622,NA,NA,NA,NA,NA,NA,20.2,19.941,19.635,21.511,23.4,NA,NA,NA,NA,33,33.472,33.8,NA,NA,NA,NA,NA,20.2,20.003,19.802,20.67,21.889,23.4,NA,NA,NA,33,33.308,33.548,NA,NA,NA,NA,20.2,20.003,19.861,20.415,21.001,21.889,23.4,NA,NA,33,33.308,33.389,NA,NA,NA,20.2,20.003,19.861,20.393,20.661,21.001,21.889,23.4,NA,33,33.308,33.389,20.393
5623,31.5,NA,NA,NA,NA,NA,27,27,27,27,27,27.52,28.559,29,NA,32.089,32.841,33.4,31.5,NA,NA,NA,NA,27,27,27,27,27,27.337,28.053,28.618,29,32.089,32.58,32.97,31.5,NA,NA,NA,27,27,27,27,27,27.2,27.832,28.122,28.618,31.387,32.58,32.716,31.5,NA,NA,27,27,27,27,27,27.151,27.593,27.901,28.122,29.713,32.248,32.716,27
5625,32.6,32.6,32.6,32.6,NA,NA,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,NA,32.6,32.6,32.6,32.6,32.6,32.6,32.6,NA,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6
5627,25.539,24.981,24.673,24.482,NA,NA,23.064,22.8,23.27,23.5,NA,NA,NA,NA,NA,36.5,34.864,33.6,25.199,24.828,24.614,24.482,NA,23.064,22.893,23.014,23.345,23.5,NA,NA,NA,NA,36.5,35.431,34.571,25.003,24.766,24.614,24.482,23.064,22.893,23.025,23.102,23.345,23.5,NA,NA,NA,36.5,35.431,35.129,24.929,24.766,24.614,23.703,22.893,23.025,23.094,23.102,23.345,23.5,NA,NA,36.5,35.431,35.129,23.621
5628,27.807,27.132,26.677,26.5,NA,NA,23.511,23.029,22.8,23.293,24.802,28.085,31.11,32.2,NA,NA,NA,NA,27.396,26.906,26.623,26.5,NA,23.511,23.2,22.925,23.072,23.81,26.925,29.637,31.255,32.2,NA,NA,NA,27.127,26.834,26.623,26.5,23.511,23.2,23.06,23.057,23.457,25.454,28.622,29.824,31.255,32.2,NA,NA,27.039,26.834,26.623,24.858,23.2,23.06,23.131,23.331,24.796,27.088,28.832,29.824,31.255,32.2,NA,24.188
5634,NA,23.9,23.646,23.436,NA,NA,21.311,20.82,20.6,21.041,21.977,26.084,29.929,30.05,NA,31.171,31.83,32.2,23.9,23.741,23.582,23.436,NA,21.311,20.995,20.72,20.843,21.361,24.635,28.057,29.945,30.05,31.171,31.601,31.916,23.741,23.675,23.582,23.436,21.311,20.995,20.857,20.835,21.096,23.179,26.782,28.203,29.945,30.916,31.601,31.7,23.675,23.675,23.582,22.269,20.995,20.857,20.912,21.014,22.54,25.128,26.973,28.203,30.332,31.457,31.7,21.72
5635,28.441,27.762,27.008,26.594,NA,NA,23.353,23.045,23.273,23.673,24.739,26.45,28.241,29,NA,32.413,32.883,33.3,28.028,27.389,26.882,26.594,NA,23.353,23.155,23.148,23.493,24.038,25.845,27.369,28.342,29,32.413,32.72,32.98,27.647,27.247,26.882,26.594,23.353,23.155,23.196,23.336,23.771,24.965,26.817,27.488,28.342,31.638,32.72,32.816,27.498,27.247,26.882,24.814,23.155,23.196,23.339,23.557,24.546,25.911,26.945,27.488,29.626,32.374,32.816,24.412
5636,26.487,26.073,25.563,25.3,NA,NA,22.695,22.3,22.2,22.756,23.871,24.957,26.346,27.1,NA,32.5,33.37,33.9,26.235,25.821,25.483,25.3,NA,22.695,22.441,22.254,22.507,23.137,24.573,25.67,26.446,27.1,32.5,33.068,33.493,25.984,25.728,25.483,25.3,22.695,22.441,22.356,22.434,22.81,23.837,25.292,25.774,26.446,31.273,33.068,33.205,25.888,25.728,25.483,23.869,22.441,22.356,22.477,22.66,23.431,24.561,25.398,25.774,28.355,32.514,33.205,23.387
5638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5639,28.103,27.211,26.42,26.04,NA,NA,23.521,22.911,22.824,23.678,25.511,28.471,30.1,NA,NA,NA,NA,NA,27.56,26.819,26.303,26.04,NA,23.521,23.127,22.871,23.295,24.306,27.425,28.999,30.1,NA,NA,NA,NA,27.134,26.68,26.303,26.04,23.521,23.127,23.021,23.161,23.789,25.908,28.058,28.999,30.1,NA,NA,NA,26.98,26.68,26.303,24.657,23.127,23.021,23.219,23.53,25.143,26.561,28.058,28.999,30.1,NA,NA,24.153
5642,29.639,28.507,27.563,27.2,NA,NA,24.865,24.425,24.372,25.089,26.859,29.06,31.102,32,NA,34.727,35.682,36.6,28.95,28.04,27.452,27.2,NA,24.865,24.582,24.401,24.767,25.694,28.281,30.108,31.222,32,34.727,35.351,35.895,28.432,27.89,27.452,27.2,24.865,24.582,24.508,24.648,25.233,26.988,29.425,30.246,31.222,34.107,35.351,35.557,28.258,27.89,27.452,25.918,24.582,24.508,24.683,24.995,26.339,28.176,29.576,30.246,32.327,35.04,35.557,25.521
5645,26.326,25.587,24.792,24.4,NA,NA,22.011,21.473,21.433,21.878,22.677,24.085,25.815,26.5,NA,31.3,32.001,32.5,25.876,25.193,24.672,24.4,NA,22.011,21.664,21.455,21.679,22.152,23.587,24.972,25.906,26.5,31.3,31.758,32.117,25.471,25.051,24.672,24.4,22.011,21.664,21.583,21.607,21.901,22.895,24.491,25.084,25.906,30.209,31.758,31.88,25.32,25.051,24.672,23.088,21.664,21.583,21.672,21.775,22.532,23.738,24.608,25.084,27.607,31.27,31.88,22.58
5648,27.455,27.128,26.488,26.115,NA,NA,23.811,23.251,22.776,22.845,23.315,25.017,27.308,28.2,NA,32.272,33.063,33.7,27.256,26.811,26.374,26.115,NA,23.811,23.45,23.035,22.814,23.006,24.416,26.192,27.427,28.2,32.272,32.789,33.211,26.969,26.686,26.374,26.115,23.811,23.45,23.214,22.967,22.925,23.78,25.589,26.339,27.427,31.346,32.789,32.939,26.848,26.686,26.374,24.849,23.45,23.214,23.103,23.021,23.531,24.799,25.742,26.339,28.954,32.362,32.939,24.093
5649,25.527,24.943,24.286,23.979,NA,NA,21.253,20.778,20.941,22.409,23.5,NA,NA,NA,NA,33.845,33.597,33.4,25.172,24.618,24.192,23.979,NA,21.253,20.947,20.852,21.751,22.623,23.5,NA,NA,NA,33.845,33.683,33.551,24.841,24.503,24.192,23.979,21.253,20.947,20.945,21.411,21.959,22.623,23.5,NA,NA,33.845,33.683,33.637,24.719,24.503,24.192,22.482,20.947,20.945,21.386,21.579,21.959,22.623,23.5,NA,33.845,33.683,33.637,22.235
5652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5653,28.226,27.442,26.581,26.172,NA,NA,23.737,23.21,23.145,23.837,25.034,26.455,27.716,28.2,NA,32.6,33.467,34.3,27.749,27.016,26.456,26.172,NA,23.737,23.398,23.18,23.527,24.247,25.953,27.102,27.78,28.2,32.6,33.167,33.66,27.313,26.865,26.456,26.172,23.737,23.398,23.309,23.416,23.862,25.096,26.668,27.182,27.78,31.6,33.167,33.353,27.151,26.865,26.456,24.835,23.398,23.309,23.468,23.67,24.612,25.852,26.757,27.182,29.3,32.705,33.353,24.373
5655,27.386,27.2,26.808,26.4,NA,NA,22.553,22.101,22.412,23.209,24.434,25.889,27.539,28.1,NA,35.254,36.318,37.2,27.273,27.006,26.683,26.4,NA,22.553,22.262,22.242,22.851,23.628,25.375,26.735,27.613,28.1,35.254,35.949,36.523,27.099,26.897,26.683,26.4,22.553,22.262,22.314,22.589,23.204,24.497,26.252,26.835,27.613,33.628,35.949,36.155,27,26.897,26.683,24.287,22.262,22.314,22.583,22.878,23.98,25.375,26.36,26.835,30.023,35.22,36.155,23.825
5659,NA,NA,NA,NA,NA,NA,NA,NA,19.8,21.7,23,NA,NA,NA,NA,33.6,33.498,33.4,NA,NA,NA,NA,NA,NA,NA,19.8,20.986,21.955,23,NA,NA,NA,33.6,33.532,33.475,NA,NA,NA,NA,NA,NA,19.8,20.986,21.252,21.955,23,NA,NA,33.6,33.532,33.51,NA,NA,NA,NA,NA,19.8,20.986,21.252,21.252,21.955,23,NA,33.6,33.532,33.51,20.986
5661,28.159,27.782,27.169,26.8,NA,NA,23.411,23.003,22.989,23.9,25.31,26.638,28.4,29.3,NA,34.191,34.787,35.1,27.93,27.479,27.057,26.8,NA,23.411,23.148,22.997,23.492,24.382,26.168,27.542,28.52,29.3,34.191,34.58,34.86,27.645,27.357,27.057,26.8,23.411,23.148,23.092,23.321,23.896,25.249,27.073,27.67,28.52,33.08,34.58,34.666,27.526,27.357,27.057,24.939,23.148,23.092,23.335,23.633,24.688,26.159,27.204,27.67,30.308,34.09,34.666,24.462
5662,29.8,29.06,27.988,27.485,NA,NA,23.776,23.267,23.245,23.888,24.772,25.648,26.524,26.9,NA,30.153,30.978,31.6,29.324,28.529,27.834,27.485,NA,23.776,23.448,23.257,23.6,24.19,25.338,26.098,26.574,26.9,30.153,30.692,31.122,28.808,28.342,27.834,27.485,23.776,23.448,23.377,23.483,23.86,24.751,25.819,26.156,26.574,29.414,30.692,30.842,28.616,28.342,27.834,25.448,23.448,23.377,23.531,23.685,24.377,25.263,25.882,26.156,27.703,30.34,30.842,24.834
5663,26.917,26.28,25.592,25.3,NA,NA,22.953,22.401,22.051,22.301,22.71,22.9,NA,NA,NA,31.609,32.533,33.2,26.529,25.94,25.503,25.3,NA,22.953,22.598,22.242,22.189,22.441,22.793,22.9,NA,NA,31.609,32.213,32.688,26.179,25.825,25.503,25.3,22.953,22.598,22.406,22.263,22.305,22.537,22.793,22.9,NA,31.609,32.213,32.376,26.055,25.825,25.503,24.011,22.598,22.406,22.375,22.333,22.392,22.537,22.793,22.9,31.609,32.213,32.376,23.322
5667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5670,29.297,28.772,28.281,27.992,NA,NA,25.449,24.862,24.738,25.286,26.172,26.935,27.856,28.4,NA,31.5,32.044,32.4,28.978,28.529,28.193,27.992,NA,25.449,25.071,24.806,25.04,25.589,26.665,27.408,27.929,28.4,31.5,31.855,32.126,28.718,28.433,28.193,27.992,25.449,25.071,24.955,24.978,25.292,26.106,27.148,27.48,27.929,30.795,31.855,31.945,28.615,28.433,28.193,26.596,25.071,24.955,25.055,25.165,25.767,26.612,27.222,27.48,29.055,31.534,31.945,26.005
5673,26.115,25.389,24.643,24.3,NA,NA,21.653,21.308,22.228,22.7,NA,NA,32.3,32.3,NA,32.9,33.249,33.5,25.673,25.02,24.538,24.3,NA,21.653,21.431,21.726,22.374,22.7,NA,32.3,32.3,32.3,32.9,33.128,33.307,25.288,24.891,24.538,24.3,21.653,21.431,21.71,21.891,22.374,22.7,32.3,32.3,32.3,32.764,33.128,33.189,25.149,24.891,24.538,22.846,21.431,21.71,21.844,21.891,22.374,28.769,32.3,32.3,32.543,33.051,33.189,22.785
5674,25.797,25.379,24.872,24.587,NA,NA,22.458,21.95,21.628,21.905,22.52,23.499,23.9,NA,NA,NA,NA,NA,25.542,25.128,24.785,24.587,NA,22.458,22.131,21.803,21.781,22.116,23.153,23.612,23.9,NA,NA,NA,NA,25.292,25.031,24.785,24.587,22.458,22.131,21.955,21.84,21.945,22.648,23.304,23.612,23.9,NA,NA,NA,25.192,25.031,24.785,23.418,22.131,21.955,21.94,21.947,22.395,22.812,23.304,23.612,23.9,NA,NA,22.801
5679,27.187,26.621,25.899,25.5,NA,NA,22.653,22.307,22.261,22.883,24.196,26.347,28.383,28.6,NA,33.4,33.899,34.2,26.842,26.263,25.777,25.5,NA,22.653,22.43,22.286,22.604,23.332,25.587,27.391,28.412,28.6,33.4,33.726,33.969,26.49,26.127,25.777,25.5,22.653,22.43,22.371,22.5,22.958,24.491,26.721,27.48,28.412,32.309,33.726,33.804,26.35,26.127,25.777,23.936,22.43,22.371,22.525,22.766,23.938,25.615,26.831,27.48,29.985,33.25,33.804,23.51
5682,26.894,26.378,25.615,25.225,NA,NA,23.184,22.876,22.77,22.912,23.367,24.23,25.535,26.2,NA,31.713,32.389,32.9,26.58,26,25.496,25.225,NA,23.184,22.986,22.828,22.848,23.068,23.925,24.9,25.624,26.2,31.713,32.155,32.508,26.219,25.861,25.496,25.225,23.184,22.986,22.91,22.858,22.964,23.515,24.578,24.995,25.624,30.46,32.155,32.278,26.079,25.861,25.496,24.104,22.986,22.91,22.911,22.938,23.33,24.098,24.673,24.995,27.544,31.602,32.278,23.693
5689,28.634,28.356,27.547,26.975,NA,NA,24.577,24.21,24.071,24.157,24.567,25.225,26.06,26.5,NA,30.806,30.9,30.9,28.464,27.955,27.372,26.975,NA,24.577,24.34,24.147,24.119,24.298,24.992,25.653,26.118,26.5,30.806,30.867,30.9,28.121,27.78,27.372,26.975,24.577,24.34,24.246,24.151,24.219,24.654,25.425,25.715,26.118,29.827,30.867,30.873,27.959,27.78,27.372,25.658,24.34,24.246,24.219,24.216,24.51,25.06,25.488,25.715,27.596,30.461,30.873,25.174
5691,NA,NA,NA,27.5,NA,NA,25.137,24.383,23.74,23.82,24.21,24.4,25.366,26.1,NA,32.48,34.603,36.3,NA,NA,27.5,27.5,NA,25.137,24.651,24.09,23.784,23.954,24.333,24.896,25.464,26.1,32.48,33.867,34.996,NA,27.5,27.5,27.5,25.137,24.651,24.333,23.993,23.879,24.125,24.752,24.984,25.464,31.03,33.867,34.268,27.5,27.5,27.5,25.255,24.651,24.333,24.178,24.028,24.029,24.483,24.831,24.984,27.676,33.146,34.268,24.207
5694,29.4,28.525,27.42,26.9,NA,NA,24.437,24.1,24.1,24.1,24.1,24.1,24.1,24.1,NA,24.1,24.1,24.1,28.867,27.978,27.262,26.9,NA,24.437,24.22,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,28.326,27.785,27.262,26.9,24.437,24.22,24.178,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,28.125,27.785,27.262,25.547,24.22,24.178,24.155,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,25.095
5696,26.6,NA,22.7,22.7,NA,NA,20,19.79,20.646,22.581,25.059,27.182,29.146,30,NA,33.027,33.394,33.7,26.6,22.7,22.7,22.7,NA,20,19.841,20.179,21.714,23.428,26.431,28.19,29.26,30,33.027,33.267,33.465,23.221,22.7,22.7,22.7,20,19.841,20.153,21.041,22.458,24.871,27.532,28.322,29.26,32.339,33.267,33.338,23.012,22.7,22.7,21.583,19.841,20.153,20.937,21.671,23.823,26.105,27.677,28.322,30.448,32.963,33.338,21.371
5698,28.166,27.348,26.451,26,NA,NA,22.317,21.536,21.354,22.212,23.539,25.011,26.247,26.7,NA,NA,NA,NA,27.668,26.904,26.314,26,NA,22.317,21.814,21.453,21.828,22.666,24.491,25.645,26.307,26.7,NA,NA,NA,27.213,26.742,26.314,26,22.317,21.814,21.653,21.726,22.209,23.568,25.203,25.722,26.307,26.7,NA,NA,27.042,26.742,26.314,23.978,21.814,21.653,21.821,22.01,23.019,24.341,25.29,25.722,26.307,26.7,NA,23.181
5701,29.9,29.9,29.9,29.9,NA,NA,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,NA,29.9,29.9,29.9,29.9,29.9,29.9,29.9,NA,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9
5702,27.936,27.402,26.906,26.6,NA,NA,24.436,23.833,23.752,25.205,26.1,NA,NA,NA,NA,33.997,34,34,27.612,27.156,26.813,26.6,NA,24.436,24.047,23.796,24.554,25.381,26.1,NA,NA,NA,33.997,33.999,34,27.348,27.057,26.813,26.6,24.436,24.047,23.944,24.302,24.737,25.381,26.1,NA,NA,33.997,33.999,33.999,27.242,27.057,26.813,25.412,24.047,23.944,24.324,24.447,24.737,25.381,26.1,NA,33.997,33.999,33.999,25.077
5703,27.334,26.651,25.805,25.4,NA,NA,22.337,21.771,21.433,21.65,24.685,26.307,26.199,26.6,NA,32.028,32.695,33.2,26.919,26.232,25.682,25.4,NA,22.337,21.973,21.617,21.553,22.69,25.73,26.252,26.253,26.6,32.028,32.464,32.812,26.503,26.084,25.682,25.4,22.337,21.973,21.784,21.629,22.251,24.078,25.921,26.277,26.253,30.794,32.464,32.585,26.347,26.084,25.682,23.718,21.973,21.784,21.744,22.11,23.422,24.691,25.96,26.277,28.074,31.919,32.585,22.936
5711,29.384,28.64,28.2,28.2,NA,NA,25.199,24.567,24.4,NA,NA,29.8,29.965,30.1,NA,32.636,33.094,33.5,28.931,28.422,28.2,28.2,NA,25.199,24.792,24.535,24.4,NA,29.8,29.91,29.983,30.1,32.636,32.936,33.188,28.658,28.383,28.2,28.2,25.199,24.792,24.74,24.535,24.4,29.8,29.91,29.927,29.983,32.06,32.936,33.029,28.594,28.383,28.2,26.552,24.792,24.74,24.74,24.535,28.111,29.91,29.927,29.927,30.82,32.672,33.029,26.308
5716,27.543,26.04,24.575,24,NA,NA,21.111,20.526,20.53,21.766,24.179,27.473,30.211,31.2,NA,34.561,35.085,35.5,26.628,25.315,24.399,24,NA,21.111,20.734,20.528,21.212,22.591,26.308,28.878,30.343,31.2,34.561,34.903,35.181,25.861,25.08,24.399,24,21.111,20.734,20.662,20.972,21.872,24.468,27.891,29.047,30.343,33.798,34.903,35.002,25.598,25.08,24.399,22.413,20.734,20.662,20.994,21.475,23.491,26.127,28.085,29.047,31.673,34.559,35.002,22.025
5717,28.108,27.167,26.033,25.5,NA,NA,23.068,22.667,22.22,22.58,24.105,26.817,28.8,NA,NA,NA,NA,NA,27.535,26.605,25.87,25.5,NA,23.068,22.81,22.463,22.418,23.102,25.859,27.501,28.8,NA,NA,NA,NA,26.974,26.408,25.87,25.5,23.068,22.81,22.603,22.505,22.794,24.531,26.607,27.501,28.8,NA,NA,NA,26.766,26.408,25.87,24.165,22.81,22.603,22.596,22.757,23.958,25.251,26.607,27.501,28.8,NA,NA,23.588
5721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5722,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.3,26.51,27.061,27.673,27.9,NA,30.389,31.19,31.8,NA,NA,NA,NA,NA,NA,NA,NA,26.3,26.401,26.866,27.375,27.703,27.9,30.389,30.912,31.331,NA,NA,NA,NA,NA,NA,NA,26.3,26.401,26.71,27.194,27.414,27.703,29.824,30.912,31.059,NA,NA,NA,NA,NA,NA,26.3,26.401,26.71,27.029,27.235,27.414,28.55,30.633,31.059,26.3
5723,26.793,25.859,24.912,24.5,NA,NA,22.193,21.631,21.476,22.347,23.844,25.098,25.875,26.2,NA,30.655,31.314,31.8,26.225,25.391,24.787,24.5,NA,22.193,21.831,21.56,21.956,22.859,24.654,25.497,25.918,26.2,30.655,31.086,31.427,25.735,25.231,24.787,24.5,22.193,21.831,21.707,21.843,22.377,23.72,25.149,25.548,25.918,29.643,31.086,31.204,25.56,25.231,24.787,23.233,21.831,21.707,21.899,22.157,23.163,24.342,25.211,25.548,27.412,30.632,31.204,22.773
5724,NA,NA,NA,NA,NA,NA,NA,NA,20.9,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9,20.9,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9,20.9,20.9,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9,20.9,20.9,20.9,20.9,NA,NA,NA,NA,NA,20.9
5729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5730,29.467,28.99,28.7,NA,NA,NA,NA,NA,NA,25.6,25.81,26.205,26.618,26.8,NA,NA,NA,NA,29.176,28.906,28.7,NA,NA,NA,NA,NA,25.6,25.702,26.065,26.417,26.642,26.8,NA,NA,NA,29.082,28.906,28.7,NA,NA,NA,NA,25.6,25.702,25.939,26.289,26.445,26.642,26.8,NA,NA,29.082,28.906,28.7,NA,NA,NA,25.6,25.702,25.939,26.164,26.319,26.445,26.642,26.8,NA,26.936
5733,27.06,26.416,25.624,25.269,NA,NA,23.011,22.566,22.615,22.963,23.725,24.639,25.768,26.4,NA,30.037,31.006,31.6,26.668,26.024,25.516,25.269,NA,23.011,22.724,22.588,22.807,23.223,24.316,25.219,25.852,26.4,30.037,30.67,31.144,26.278,25.889,25.516,25.269,23.011,22.724,22.686,22.723,23.011,23.768,24.905,25.305,25.852,29.211,30.67,30.824,26.135,25.889,25.516,24.029,22.724,22.686,22.769,22.88,23.482,24.345,24.992,25.305,27.172,30.274,30.824,23.601
5734,26.906,25.958,25.258,25,NA,NA,21.866,21.456,24.17,25.1,NA,27.8,28.523,29,NA,32.276,33.033,33.6,26.329,25.611,25.179,25,NA,21.866,21.602,22.69,24.47,25.1,27.8,28.265,28.586,29,32.276,32.771,33.165,25.929,25.502,25.179,25,21.866,21.602,22.5,23.119,24.47,26.691,28.265,28.331,28.586,31.532,32.771,32.908,25.798,25.502,25.179,23.279,21.602,22.5,22.871,23.119,25.522,27.635,28.331,28.331,29.75,32.421,32.908,23.673
5735,29.227,28.613,27.726,27.3,NA,NA,25.111,24.648,24.268,23.89,24.907,27.445,29.984,31,NA,34.676,34.861,35,28.853,28.173,27.596,27.3,NA,25.111,24.813,24.475,24.06,24.239,26.547,28.748,30.119,31,34.676,34.797,34.893,28.432,28.017,27.596,27.3,25.111,24.813,24.622,24.265,24.249,25.472,27.941,28.912,30.119,33.84,34.797,34.83,28.272,28.017,27.596,26.098,24.813,24.622,24.402,24.367,25.173,26.775,28.12,28.912,31.556,34.444,34.83,25.369
