INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING,FIX MODE,VALID,PDOP,HDOP,VDOP,VOX
4143,T,190626,191358,46.948486N,007.454676E,540,8,252,3D,DGPS,1.2,0.9,0.8,
4144,T,190626,191359,46.948478N,007.454654E,541,8,258,3D,DGPS,1.2,0.9,0.8,
4145,T,190626,191400,46.948471N,007.454631E,541,8,258,3D,DGPS,1.2,0.9,0.8,
4146,T,190626,191401,46.948468N,007.454601E,542,8,256,3D,DGPS,1.2,0.9,0.8,
4147,T,190626,191402,46.948461N,007.454573E,542,8,254,3D,DGPS,1.2,0.9,0.8,
4148,T,190626,191403,46.948453N,007.454549E,543,8,245,3D,DGPS,1.2,0.9,0.8,
4149,T,190626,191404,46.948448N,007.454526E,543,8,246,3D,DGPS,1.2,0.9,0.8,
4150,T,190626,191405,46.948441N,007.454500E,544,7,247,3D,DGPS,1.2,0.9,0.8,
4151,T,190626,191406,46.948434N,007.454474E,544,7,248,3D,DGPS,1.2,0.9,0.8,
4152,T,190626,191407,46.948428N,007.454446E,544,7,250,3D,DGPS,1.2,0.9,0.8,
4153,T,190626,191408,46.948421N,007.454413E,544,8,252,3D,DGPS,1.2,0.9,0.8,
4154,T,190626,191409,46.948413N,007.454380E,545,9,254,3D,DGPS,1.2,0.9,0.8,
4155,T,190626,191410,46.948401N,007.454341E,545,9,255,3D,DGPS,1.2,0.9,0.8,
4156,T,190626,191411,46.948389N,007.454305E,545,9,255,3D,DGPS,1.2,0.9,0.8,
4157,T,190626,191412,46.948380N,007.454268E,545,8,255,3D,DGPS,1.2,0.9,0.8,
4158,T,190626,191413,46.948368N,007.454234E,546,8,255,3D,DGPS,1.2,0.9,0.8,
4159,T,190626,191414,46.948354N,007.454198E,546,9,254,3D,DGPS,1.2,0.9,0.8,
4160,T,190626,191415,46.948343N,007.454166E,546,7,253,3D,DGPS,1.8,0.9,1.6,
4161,T,190626,191416,46.948333N,007.454141E,546,7,252,3D,DGPS,1.2,0.9,0.8,
4162,T,190626,191417,46.948325N,007.454121E,547,7,251,3D,DGPS,1.2,0.9,0.8,
4163,T,190626,191418,46.948320N,007.454101E,547,7,250,3D,DGPS,1.2,0.9,0.8,
4164,T,190626,191419,46.948313N,007.454074E,547,7,249,3D,DGPS,1.2,0.9,0.8,
4165,T,190626,191420,46.948309N,007.454046E,548,8,249,3D,DGPS,1.2,0.9,0.8,
4166,T,190626,191421,46.948309N,007.454016E,548,8,249,3D,DGPS,1.2,0.9,0.8,
4167,T,190626,191422,46.948318N,007.453989E,548,9,249,3D,DGPS,1.2,0.9,0.8,
4168,T,190626,191423,46.948318N,007.453956E,548,9,253,3D,DGPS,1.2,0.9,0.8,
4169,T,190626,191424,46.948309N,007.453920E,548,9,254,3D,DGPS,1.2,0.9,0.8,
4170,T,190626,191425,46.948303N,007.453886E,548,9,255,3D,DGPS,1.2,0.9,0.8,
4171,T,190626,191426,46.948296N,007.453854E,548,9,254,3D,DGPS,1.2,0.9,0.8,
4172,T,190626,191427,46.948288N,007.453821E,548,9,254,3D,DGPS,1.2,0.9,0.8,
4173,T,190626,191428,46.948280N,007.453786E,549,9,254,3D,DGPS,1.2,0.9,0.8,
4174,T,190626,191429,46.948275N,007.453755E,549,9,253,3D,DGPS,1.2,0.9,0.8,
4175,T,190626,191430,46.948268N,007.453724E,549,9,251,3D,DGPS,1.2,0.9,0.8,
4176,T,190626,191431,46.948263N,007.453689E,549,9,254,3D,DGPS,1.2,0.9,0.8,
4177,T,190626,191432,46.948260N,007.453658E,549,9,258,3D,DGPS,1.2,0.9,0.8,
4178,T,190626,191433,46.948254N,007.453626E,549,9,255,3D,DGPS,1.2,0.9,0.8,
4179,T,190626,191434,46.948249N,007.453589E,550,9,255,3D,DGPS,1.2,0.9,0.8,
4180,T,190626,191435,46.948243N,007.453553E,550,10,256,3D,DGPS,1.2,0.9,0.8,
4181,T,190626,191436,46.948235N,007.453513E,550,10,259,3D,DGPS,1.8,0.9,1.5,
4182,T,190626,191437,46.948228N,007.453473E,550,10,255,3D,DGPS,1.2,0.9,0.8,
4183,T,190626,191438,46.948219N,007.453436E,550,9,252,3D,DGPS,1.2,0.9,0.8,
4184,T,190626,191439,46.948213N,007.453396E,550,10,255,3D,DGPS,1.2,0.9,0.8,
4185,T,190626,191440,46.948208N,007.453351E,550,11,257,3D,DGPS,1.2,0.9,0.8,
4186,T,190626,191441,46.948204N,007.453306E,550,10,259,3D,DGPS,1.1,0.8,0.8,
4187,T,190626,191442,46.948200N,007.453263E,550,10,261,3D,DGPS,1.2,0.9,0.8,
4188,T,190626,191443,46.948196N,007.453219E,550,10,260,3D,DGPS,1.2,0.9,0.8,
4189,T,190626,191444,46.948193N,007.453171E,550,11,262,3D,DGPS,1.2,0.9,0.8,
4190,T,190626,191445,46.948186N,007.453128E,550,11,261,3D,DGPS,1.8,0.9,1.5,
4191,T,190626,191446,46.948181N,007.453081E,550,11,261,3D,DGPS,1.2,0.9,0.8,
4192,T,190626,191447,46.948179N,007.453034E,550,11,263,3D,DGPS,1.2,0.9,0.8,
4193,T,190626,191448,46.948173N,007.452988E,550,12,259,3D,DGPS,1.8,0.9,1.5,
4194,T,190626,191449,46.948166N,007.452941E,550,12,259,3D,DGPS,1.2,0.9,0.8,
4195,T,190626,191450,46.948164N,007.452891E,549,12,262,3D,DGPS,1.8,0.9,1.5,
4196,T,190626,191451,46.948161N,007.452843E,549,12,263,3D,DGPS,1.2,0.9,0.8,
4197,T,190626,191452,46.948156N,007.452794E,549,12,260,3D,DGPS,1.2,0.9,0.8,
4198,T,190626,191453,46.948139N,007.452748E,549,11,263,3D,DGPS,1.8,0.9,1.5,
4199,T,190626,191454,46.948136N,007.452700E,549,11,263,3D,DGPS,1.8,0.9,1.5,
4200,T,190626,191455,46.948131N,007.452651E,549,11,262,3D,DGPS,1.8,0.9,1.5,
4201,T,190626,191456,46.948126N,007.452598E,549,11,260,3D,DGPS,1.2,0.9,0.8,
4202,T,190626,191457,46.948119N,007.452550E,548,12,254,3D,DGPS,1.8,0.9,1.5,
4203,T,190626,191458,46.948116N,007.452499E,548,11,255,3D,DGPS,1.2,0.9,0.8,
4204,T,190626,191459,46.948110N,007.452451E,548,11,257,3D,DGPS,1.1,0.8,0.8,
4205,T,190626,191500,46.948104N,007.452403E,548,11,258,3D,DGPS,1.1,0.8,0.8,
4206,T,190626,191501,46.948094N,007.452356E,548,11,260,3D,DGPS,1.2,0.9,0.8,
4207,T,190626,191502,46.948093N,007.452311E,548,11,261,3D,DGPS,1.2,0.9,0.8,
4208,T,190626,191503,46.948086N,007.452266E,548,11,262,3D,DGPS,1.2,0.9,0.8,
4209,T,190626,191504,46.948080N,007.452223E,548,11,264,3D,DGPS,1.8,0.9,1.5,
4210,T,190626,191505,46.948074N,007.452181E,548,10,265,3D,DGPS,1.8,0.9,1.5,
4211,T,190626,191506,46.948071N,007.452140E,548,10,265,3D,DGPS,1.8,0.9,1.5,
4212,T,190626,191507,46.948066N,007.452101E,548,10,264,3D,DGPS,1.8,0.9,1.5,
4213,T,190626,191508,46.948061N,007.452065E,548,9,257,3D,DGPS,1.2,0.9,0.8,
4214,T,190626,191509,46.948053N,007.452029E,548,9,249,3D,DGPS,1.8,0.9,1.5,
4215,T,190626,191510,46.948044N,007.451998E,548,9,247,3D,DGPS,1.8,0.9,1.5,
4216,T,190626,191511,46.948035N,007.451964E,548,10,245,3D,DGPS,1.8,0.9,1.5,
4217,T,190626,191512,46.948026N,007.451930E,548,10,247,3D,DGPS,1.8,0.9,1.5,
4218,T,190626,191513,46.948020N,007.451891E,548,10,257,3D,DGPS,1.8,0.9,1.5,
4219,T,190626,191514,46.948014N,007.451851E,548,11,262,3D,DGPS,1.8,0.9,1.5,
4220,T,190626,191515,46.948014N,007.451806E,549,12,265,3D,DGPS,1.8,0.9,1.5,
4221,T,190626,191516,46.948014N,007.451758E,548,12,264,3D,DGPS,1.8,0.9,1.5,
4222,T,190626,191517,46.948014N,007.451711E,548,11,266,3D,DGPS,1.8,0.9,1.5,
4223,T,190626,191518,46.948014N,007.451666E,548,12,267,3D,DGPS,1.8,0.9,1.5,
4224,T,190626,191519,46.948013N,007.451620E,548,12,266,3D,DGPS,1.2,0.9,0.8,
4225,T,190626,191520,46.948013N,007.451571E,547,12,266,3D,DGPS,1.8,0.9,1.5,
4226,T,190626,191521,46.948013N,007.451521E,547,12,267,3D,DGPS,1.8,0.9,1.5,
4227,T,190626,191522,46.948014N,007.451471E,546,13,267,3D,DGPS,1.8,0.9,1.5,
4228,T,190626,191523,46.948014N,007.451423E,546,13,268,3D,DGPS,1.2,0.9,0.8,
4229,T,190626,191524,46.948018N,007.451369E,545,13,268,3D,DGPS,1.2,0.9,0.8,
4230,T,190626,191525,46.948023N,007.451315E,545,13,269,3D,DGPS,1.8,0.9,1.5,
4231,T,190626,191526,46.948026N,007.451263E,545,13,269,3D,DGPS,1.2,0.9,0.8,
4232,T,190626,191527,46.948029N,007.451209E,545,13,269,3D,DGPS,1.8,0.9,1.5,
4233,T,190626,191528,46.948035N,007.451158E,545,13,270,3D,DGPS,1.8,0.9,1.5,
4234,T,190626,191529,46.948036N,007.451106E,544,13,270,3D,DGPS,1.2,0.9,0.8,
4235,T,190626,191530,46.948038N,007.451058E,544,13,271,3D,DGPS,1.8,0.9,1.5,
4236,T,190626,191531,46.948039N,007.451010E,544,13,272,3D,DGPS,1.2,0.9,0.8,
4237,T,190626,191532,46.948043N,007.450963E,544,13,273,3D,DGPS,1.2,0.9,0.8,
4238,T,190626,191533,46.948044N,007.450914E,544,13,273,3D,DGPS,1.8,0.9,1.5,
4239,T,190626,191534,46.948046N,007.450866E,544,13,272,3D,DGPS,1.2,0.9,0.8,
4240,T,190626,191535,46.948048N,007.450819E,544,13,272,3D,DGPS,1.2,0.9,0.8,
4241,T,190626,191536,46.948048N,007.450773E,544,13,272,3D,DGPS,1.2,0.9,0.8,
4242,T,190626,191537,46.948049N,007.450726E,544,12,273,3D,DGPS,1.2,0.9,0.8,
4243,T,190626,191538,46.948053N,007.450680E,544,12,281,3D,DGPS,1.2,0.9,0.8,
4244,T,190626,191539,46.948058N,007.450629E,544,12,285,3D,DGPS,1.2,0.9,0.8,
4245,T,190626,191540,46.948061N,007.450583E,545,12,283,3D,DGPS,1.8,0.9,1.5,
4246,T,190626,191541,46.948061N,007.450533E,545,12,280,3D,DGPS,1.8,0.9,1.5,
4247,T,190626,191542,46.948061N,007.450486E,545,12,279,3D,DGPS,1.8,0.9,1.5,
4248,T,190626,191543,46.948059N,007.450441E,545,11,278,3D,DGPS,1.8,0.9,1.5,
4249,T,190626,191544,46.948056N,007.450398E,545,11,264,3D,DGPS,1.2,0.9,0.8,
4250,T,190626,191545,46.948049N,007.450358E,546,10,259,3D,DGPS,1.2,0.9,0.8,
4251,T,190626,191546,46.948041N,007.450323E,546,10,248,3D,DGPS,1.2,0.9,0.8,
4252,T,190626,191547,46.948031N,007.450284E,546,10,249,3D,DGPS,1.8,0.9,1.5,
4253,T,190626,191548,46.948026N,007.450246E,546,10,250,3D,DGPS,1.2,0.9,0.8,
4254,T,190626,191549,46.948024N,007.450205E,546,11,252,3D,DGPS,1.8,0.9,1.5,
4255,T,190626,191550,46.948023N,007.450163E,546,11,254,3D,DGPS,1.8,0.9,1.5,
4256,T,190626,191551,46.948023N,007.450121E,546,11,255,3D,DGPS,1.8,0.9,1.5,
4257,T,190626,191552,46.948023N,007.450078E,547,12,257,3D,DGPS,1.2,0.9,0.8,
4258,T,190626,191553,46.948021N,007.450033E,546,12,258,3D,DGPS,1.2,0.9,0.8,
4259,T,190626,191554,46.948020N,007.449986E,546,12,259,3D,DGPS,1.8,0.9,1.5,
4260,T,190626,191555,46.948020N,007.449943E,546,12,260,3D,DGPS,1.2,0.9,0.8,
4261,T,190626,191556,46.948020N,007.449898E,546,13,261,3D,DGPS,1.2,0.9,0.8,
4262,T,190626,191557,46.948020N,007.449851E,546,13,262,3D,DGPS,1.2,0.9,0.8,
4263,T,190626,191558,46.948021N,007.449800E,546,13,263,3D,DGPS,1.8,0.9,1.5,
4264,T,190626,191559,46.948020N,007.449753E,546,13,264,3D,DGPS,1.8,0.9,1.5,
4265,T,190626,191600,46.948020N,007.449703E,546,13,266,3D,DGPS,1.8,0.9,1.5,
4266,T,190626,191601,46.948018N,007.449658E,547,13,267,3D,DGPS,1.8,0.9,1.5,
4267,T,190626,191602,46.948020N,007.449611E,547,13,268,3D,DGPS,1.8,0.9,1.5,
4268,T,190626,191603,46.948020N,007.449565E,547,12,269,3D,DGPS,1.8,0.9,1.5,
4269,T,190626,191604,46.948020N,007.449520E,547,12,270,3D,DGPS,1.2,0.9,0.8,
4270,T,190626,191605,46.948020N,007.449476E,547,12,270,3D,DGPS,1.2,0.9,0.8,
4271,T,190626,191606,46.948018N,007.449438E,547,12,270,3D,DGPS,1.2,0.9,0.8,
4272,T,190626,191607,46.948020N,007.449394E,547,11,272,3D,DGPS,1.2,0.9,0.8,
4273,T,190626,191608,46.948021N,007.449351E,547,11,272,3D,DGPS,1.2,0.9,0.8,
4274,T,190626,191609,46.948021N,007.449308E,548,11,274,3D,DGPS,1.2,0.9,0.8,
4275,T,190626,191610,46.948023N,007.449268E,548,11,270,3D,DGPS,1.2,0.9,0.8,
4276,T,190626,191611,46.948023N,007.449228E,548,10,270,3D,DGPS,1.2,0.9,0.8,
4277,T,190626,191612,46.948023N,007.449188E,548,10,269,3D,DGPS,1.8,0.9,1.5,
4278,T,190626,191613,46.948021N,007.449151E,548,9,262,3D,DGPS,1.2,0.9,0.8,
4279,T,190626,191614,46.948023N,007.449118E,547,9,263,3D,DGPS,1.2,0.9,0.8,
4280,T,190626,191615,46.948024N,007.449081E,547,9,265,3D,DGPS,1.2,0.9,0.8,
4281,T,190626,191616,46.948026N,007.449044E,547,10,266,3D,DGPS,1.2,0.9,0.8,
4282,T,190626,191617,46.948026N,007.449005E,547,10,267,3D,DGPS,1.2,0.9,0.8,
4283,T,190626,191618,46.948026N,007.448963E,547,11,267,3D,DGPS,1.2,0.9,0.8,
4284,T,190626,191619,46.948029N,007.448921E,547,11,268,3D,DGPS,1.2,0.9,0.8,
4285,T,190626,191620,46.948031N,007.448880E,547,11,270,3D,DGPS,1.2,0.9,0.8,
4286,T,190626,191621,46.948031N,007.448835E,547,12,270,3D,DGPS,1.2,0.9,0.8,
4287,T,190626,191622,46.948029N,007.448789E,547,12,271,3D,DGPS,1.1,0.8,0.8,
4288,T,190626,191623,46.948035N,007.448748E,547,11,272,3D,DGPS,1.1,0.8,0.8,
4289,T,190626,191624,46.948039N,007.448706E,547,11,273,3D,DGPS,1.1,0.8,0.8,
4290,T,190626,191625,46.948041N,007.448668E,547,10,273,3D,DGPS,1.2,0.9,0.8,
4291,T,190626,191626,46.948041N,007.448636E,547,10,272,3D,DGPS,1.2,0.9,0.8,
4292,T,190626,191627,46.948043N,007.448603E,547,10,272,3D,DGPS,1.2,0.9,0.8,
4293,T,190626,191628,46.948048N,007.448568E,547,10,273,3D,DGPS,1.2,0.9,0.8,
4294,T,190626,191629,46.948051N,007.448531E,547,10,273,3D,DGPS,1.2,0.9,0.8,
4295,T,190626,191630,46.948055N,007.448494E,547,10,275,3D,DGPS,1.2,0.9,0.8,
4296,T,190626,191631,46.948058N,007.448456E,547,10,276,3D,DGPS,1.8,0.9,1.5,
4297,T,190626,191632,46.948058N,007.448418E,547,10,274,3D,DGPS,1.5,0.8,1.3,
4298,T,190626,191633,46.948059N,007.448388E,548,10,281,3D,DGPS,1.1,0.8,0.8,
4299,T,190626,191634,46.948065N,007.448354E,548,10,280,3D,DGPS,1.5,0.8,1.3,
4300,T,190626,191635,46.948065N,007.448313E,548,10,280,3D,DGPS,1.8,0.9,1.5,
4301,T,190626,191636,46.948063N,007.448273E,548,10,278,3D,DGPS,1.2,0.9,0.8,
4302,T,190626,191637,46.948059N,007.448236E,548,9,277,3D,DGPS,1.1,0.8,0.8,
4303,T,190626,191638,46.948055N,007.448201E,549,8,275,3D,DGPS,1.5,0.8,1.3,
4304,T,190626,191639,46.948046N,007.448171E,549,8,273,3D,DGPS,1.1,0.8,0.8,
4305,T,190626,191640,46.948036N,007.448151E,549,6,271,3D,DGPS,1.1,0.8,0.8,
4306,T,190626,191641,46.948020N,007.448141E,550,7,267,3D,DGPS,1.1,0.8,0.8,
4307,T,190626,191642,46.947996N,007.448131E,551,9,261,3D,DGPS,1.1,0.8,0.8,
4308,T,190626,191643,46.947971N,007.448123E,551,9,255,3D,DGPS,1.1,0.8,0.8,
4309,T,190626,191644,46.947945N,007.448116E,551,9,249,3D,DGPS,1.1,0.8,0.8,
4310,T,190626,191645,46.947919N,007.448115E,552,9,177,3D,DGPS,1.1,0.8,0.8,
4311,T,190626,191646,46.947893N,007.448119E,553,9,175,3D,DGPS,1.1,0.8,0.8,
4312,T,190626,191647,46.947865N,007.448124E,553,8,172,3D,DGPS,1.1,0.8,0.8,
4313,T,190626,191648,46.947838N,007.448130E,554,8,179,3D,DGPS,1.1,0.8,0.8,
4314,T,190626,191649,46.947810N,007.448131E,554,9,178,3D,DGPS,1.1,0.8,0.8,
4315,T,190626,191650,46.947781N,007.448136E,554,8,177,3D,DGPS,1.1,0.8,0.8,
4316,T,190626,191651,46.947751N,007.448143E,554,8,176,3D,DGPS,1.1,0.8,0.8,
4317,T,190626,191652,46.947721N,007.448145E,555,8,179,3D,DGPS,1.1,0.8,0.8,
4318,T,190626,191653,46.947696N,007.448148E,555,8,179,3D,DGPS,1.1,0.8,0.8,
4319,T,190626,191654,46.947673N,007.448145E,556,7,180,3D,DGPS,1.1,0.8,0.8,
4320,T,190626,191655,46.947646N,007.448143E,556,8,181,3D,DGPS,1.5,0.8,1.3,
4321,T,190626,191656,46.947623N,007.448146E,556,7,180,3D,DGPS,1.1,0.8,0.8,
4322,T,190626,191657,46.947585N,007.448153E,557,7,177,3D,DGPS,1.1,0.8,0.8,
4323,T,190626,191658,46.947556N,007.448156E,557,6,178,3D,DGPS,1.1,0.8,0.8,
4324,T,190626,191659,46.947531N,007.448160E,558,7,178,3D,DGPS,1.1,0.8,0.8,
4325,T,190626,191701,46.947479N,007.448164E,558,6,177,3D,DGPS,1.1,0.8,0.8,
4326,T,190626,191702,46.947456N,007.448171E,558,8,177,3D,DGPS,1.1,0.8,0.8,
4327,T,190626,191703,46.947433N,007.448173E,559,8,177,3D,DGPS,1.5,0.8,1.3,
4328,T,190626,191704,46.947408N,007.448173E,559,10,178,3D,DGPS,1.5,0.8,1.3,
4329,T,190626,191705,46.947383N,007.448160E,559,10,179,3D,DGPS,1.5,0.8,1.3,
4330,T,190626,191706,46.947360N,007.448149E,559,8,181,3D,DGPS,1.1,0.8,0.8,
4331,T,190626,191707,46.947340N,007.448143E,558,7,183,3D,DGPS,1.5,0.8,1.3,
4332,T,190626,191708,46.947319N,007.448134E,558,6,184,3D,DGPS,1.5,0.8,1.3,
4333,T,190626,191709,46.947303N,007.448124E,558,6,187,3D,DGPS,1.1,0.8,0.8,
4334,T,190626,191710,46.947291N,007.448100E,558,8,191,3D,DGPS,1.1,0.8,0.8,
4335,T,190626,191711,46.947286N,007.448068E,558,9,196,3D,DGPS,1.1,0.8,0.8,
4336,T,190626,191712,46.947283N,007.448029E,558,9,202,3D,DGPS,1.5,0.8,1.3,
4337,T,190626,191713,46.947281N,007.447988E,558,9,209,3D,DGPS,1.6,0.8,1.3,
4338,T,190626,191714,46.947283N,007.447954E,557,8,215,3D,DGPS,1.5,0.8,1.3,
4339,T,190626,191715,46.947284N,007.447923E,558,7,221,3D,DGPS,1.5,0.8,1.3,
4340,T,190626,191716,46.947288N,007.447889E,558,7,228,3D,DGPS,1.1,0.8,0.8,
4341,T,190626,191717,46.947289N,007.447854E,558,8,233,3D,DGPS,1.6,0.8,1.3,
4342,T,190626,191718,46.947291N,007.447821E,558,7,275,3D,DGPS,1.1,0.8,0.8,
4343,T,190626,191719,46.947293N,007.447796E,558,3,275,3D,DGPS,1.1,0.8,0.8,
4344,T,190626,191720,46.947293N,007.447785E,557,0,275,3D,DGPS,1.2,0.9,0.8,
4345,T,190626,191721,46.947293N,007.447781E,557,0,275,3D,DGPS,1.2,0.9,0.8,
4346,T,190626,191722,46.947291N,007.447778E,557,0,275,3D,DGPS,1.2,0.9,0.8,
4347,T,190626,191723,46.947291N,007.447774E,557,0,275,3D,DGPS,1.2,0.9,0.8,
4348,T,190626,191724,46.947291N,007.447774E,557,0,275,3D,DGPS,1.2,0.9,0.8,
4349,T,190626,191725,46.947291N,007.447774E,557,0,275,3D,DGPS,1.2,0.9,0.8,
4350,T,190626,191726,46.947291N,007.447774E,557,0,275,3D,DGPS,1.8,0.9,1.5,
4351,T,190626,191727,46.947291N,007.447774E,557,0,275,3D,DGPS,1.8,0.9,1.5,
4352,T,190626,191728,46.947291N,007.447774E,557,0,275,3D,DGPS,1.8,0.9,1.5,
4353,T,190626,191729,46.947291N,007.447774E,557,0,275,3D,DGPS,1.8,0.9,1.5,
4354,T,190626,191730,46.947291N,007.447774E,557,0,275,3D,DGPS,1.8,0.9,1.5,
4355,T,190626,191731,46.947291N,007.447774E,557,0,275,3D,DGPS,1.8,0.9,1.5,
4356,T,190626,191732,46.947291N,007.447774E,557,0,275,3D,DGPS,1.8,0.9,1.5,
4357,T,190626,191733,46.947291N,007.447774E,557,0,275,3D,DGPS,1.5,0.8,1.3,
4358,T,190626,191734,46.947291N,007.447774E,557,0,275,3D,DGPS,1.8,0.9,1.5,
4359,T,190626,191735,46.947291N,007.447774E,557,0,275,3D,DGPS,1.8,0.9,1.5,
4360,T,190626,191736,46.947291N,007.447774E,557,0,275,3D,DGPS,1.8,0.9,1.5,
4361,T,190626,191737,46.947291N,007.447774E,557,0,275,3D,DGPS,1.8,0.9,1.5,
4362,T,190626,191738,46.947291N,007.447774E,557,0,275,3D,DGPS,1.8,0.9,1.5,
4363,T,190626,191739,46.947291N,007.447774E,557,0,275,3D,DGPS,1.8,0.9,1.5,
4364,T,190626,191740,46.947291N,007.447774E,557,0,275,3D,DGPS,1.8,0.9,1.5,
4365,T,190626,191741,46.947291N,007.447774E,557,0,275,3D,DGPS,1.8,1.0,1.5,
4366,T,190626,191742,46.947291N,007.447774E,557,0,275,3D,DGPS,1.2,0.9,0.8,
4367,T,190626,191743,46.947291N,007.447774E,557,0,275,3D,DGPS,1.2,0.9,0.8,
4368,T,190626,191744,46.947291N,007.447774E,557,0,275,3D,DGPS,1.2,0.9,0.8,
4369,T,190626,191745,46.947291N,007.447774E,557,0,275,3D,DGPS,1.2,0.9,0.8,
4370,T,190626,191746,46.947291N,007.447773E,557,0,275,3D,DGPS,1.2,0.9,0.8,
4371,T,190626,191747,46.947291N,007.447773E,557,0,275,3D,DGPS,1.2,0.9,0.8,
4372,T,190626,191748,46.947291N,007.447773E,557,0,275,3D,DGPS,1.8,0.9,1.5,
4373,T,190626,191749,46.947291N,007.447773E,557,0,275,3D,DGPS,1.2,0.9,0.8,
4374,T,190626,191750,46.947291N,007.447773E,557,0,275,3D,DGPS,1.2,0.9,0.8,
4375,T,190626,191751,46.947291N,007.447773E,557,0,275,3D,DGPS,1.8,0.9,1.5,
4376,T,190626,191752,46.947291N,007.447773E,557,0,275,3D,DGPS,1.6,0.8,1.3,
4377,T,190626,191753,46.947291N,007.447766E,557,4,269,3D,DGPS,1.1,0.8,0.8,
4378,T,190626,191754,46.947288N,007.447746E,557,5,254,3D,DGPS,1.2,0.8,0.8,
4379,T,190626,191755,46.947283N,007.447711E,557,7,255,3D,DGPS,1.1,0.8,0.8,
4380,T,190626,191756,46.947278N,007.447671E,556,9,256,3D,DGPS,1.1,0.8,0.8,
4381,T,190626,191757,46.947276N,007.447623E,556,11,258,3D,DGPS,1.1,0.8,0.8,
4382,T,190626,191758,46.947283N,007.447571E,556,13,260,3D,DGPS,1.1,0.8,0.8,
4383,T,190626,191759,46.947293N,007.447526E,556,13,263,3D,DGPS,1.1,0.8,0.8,
4384,T,190626,191800,46.947303N,007.447478E,556,13,265,3D,DGPS,1.1,0.8,0.8,
4385,T,190626,191801,46.947313N,007.447426E,556,13,267,3D,DGPS,1.2,0.9,0.8,
4386,T,190626,191802,46.947321N,007.447374E,556,14,269,3D,DGPS,1.6,0.8,1.3,
4387,T,190626,191803,46.947328N,007.447320E,555,15,270,3D,DGPS,1.8,0.9,1.5,
4388,T,190626,191804,46.947333N,007.447261E,555,16,272,3D,DGPS,1.8,0.9,1.5,
4389,T,190626,191805,46.947334N,007.447203E,555,16,272,3D,DGPS,1.5,0.8,1.3,
4390,T,190626,191806,46.947331N,007.447143E,555,16,272,3D,DGPS,1.8,0.9,1.5,
4391,T,190626,191807,46.947329N,007.447085E,555,16,272,3D,DGPS,1.1,0.8,0.8,
4392,T,190626,191808,46.947326N,007.447028E,555,16,271,3D,DGPS,1.1,0.8,0.8,
4393,T,190626,191809,46.947325N,007.446970E,554,16,270,3D,DGPS,1.1,0.8,0.8,
4394,T,190626,191810,46.947323N,007.446914E,554,16,269,3D,DGPS,1.1,0.8,0.8,
4395,T,190626,191811,46.947323N,007.446860E,554,15,268,3D,DGPS,1.1,0.8,0.8,
4396,T,190626,191812,46.947323N,007.446813E,554,15,268,3D,DGPS,1.1,0.8,0.8,
4397,T,190626,191813,46.947321N,007.446754E,554,15,267,3D,DGPS,1.1,0.8,0.8,
4398,T,190626,191814,46.947318N,007.446698E,554,15,266,3D,DGPS,1.1,0.8,0.8,
4399,T,190626,191815,46.947323N,007.446640E,554,15,267,3D,DGPS,1.1,0.8,0.8,
4400,T,190626,191816,46.947326N,007.446580E,554,15,268,3D,DGPS,1.1,0.8,0.8,
4401,T,190626,191817,46.947336N,007.446519E,554,15,270,3D,DGPS,1.1,0.8,0.8,
4402,T,190626,191818,46.947341N,007.446459E,554,15,272,3D,DGPS,1.1,0.8,0.8,
4403,T,190626,191819,46.947344N,007.446400E,554,15,270,3D,DGPS,1.1,0.8,0.8,
4404,T,190626,191820,46.947344N,007.446343E,554,15,269,3D,DGPS,1.1,0.8,0.8,
4405,T,190626,191821,46.947344N,007.446283E,553,15,268,3D,DGPS,1.1,0.8,0.8,
4406,T,190626,191822,46.947346N,007.446223E,553,16,267,3D,DGPS,1.1,0.8,0.8,
4407,T,190626,191823,46.947348N,007.446163E,553,15,268,3D,DGPS,1.1,0.8,0.8,
4408,T,190626,191824,46.947348N,007.446101E,553,15,267,3D,DGPS,1.1,0.8,0.8,
4409,T,190626,191825,46.947351N,007.446041E,553,16,267,3D,DGPS,1.1,0.8,0.8,
4410,T,190626,191826,46.947364N,007.445971E,553,15,267,3D,DGPS,1.1,0.8,0.8,
4411,T,190626,191827,46.947368N,007.445914E,553,14,268,3D,DGPS,1.1,0.8,0.8,
4412,T,190626,191828,46.947361N,007.445856E,553,14,266,3D,DGPS,1.1,0.8,0.8,
4413,T,190626,191829,46.947356N,007.445795E,553,14,269,3D,DGPS,1.1,0.8,0.8,
4414,T,190626,191830,46.947353N,007.445741E,553,14,269,3D,DGPS,1.1,0.8,0.8,
4415,T,190626,191831,46.947353N,007.445688E,553,15,269,3D,DGPS,1.1,0.8,0.8,
4416,T,190626,191832,46.947355N,007.445636E,553,14,270,3D,DGPS,1.1,0.8,0.8,
4417,T,190626,191833,46.947356N,007.445583E,553,15,270,3D,DGPS,1.1,0.8,0.8,
4418,T,190626,191834,46.947356N,007.445530E,553,14,271,3D,DGPS,1.1,0.8,0.8,
4419,T,190626,191835,46.947356N,007.445476E,553,14,271,3D,DGPS,1.1,0.8,0.8,
4420,T,190626,191836,46.947355N,007.445423E,553,14,270,3D,DGPS,1.1,0.8,0.8,
