Typ,ID,Time,Temp,lon,lat,altitude
CWS,2,2019-06-27 01:58:40,25.6,7.4367707,46.9416246,525
CWS,2,2019-06-27 01:54:26,23.9,7.440525,46.93722,515
CWS,2,2019-06-27 01:53:23,28,7.436463,46.937254,558
CWS,2,NA,NA,7.4304445,46.9755582,522
CWS,2,2019-06-27 01:56:35,25,7.431231,46.946446,545
CWS,2,2019-06-27 02:01:10,28.2,7.44181,46.9432,507
CWS,2,2019-06-27 01:51:58,25.1,7.4343703,46.9342175,549
CWS,2,2019-06-27 02:00:17,24.3,7.4361732,46.9710803,497
CWS,2,NA,NA,7.4799817000001,46.9764923,549
CWS,2,2019-06-27 01:55:19,26.7,7.4368859,46.9390832,527
CWS,2,2019-06-27 01:52:30,26,7.4366617000001,46.9558862,556
CWS,2,2019-06-27 02:01:18,NA,7.427723,46.945344,542
CWS,2,2019-06-27 01:52:30,27.2,7.4752966912044,46.969861835465,559
CWS,2,2019-06-27 01:51:10,26.2,7.4789730289804,46.982087267452,567
CWS,2,2019-06-27 01:52:12,26.3,7.43794,46.93853,528
CWS,2,2019-06-27 01:55:16,NA,7.4582630362457,46.978672160242,516
CWS,2,2019-06-27 01:51:02,25.8,7.432077,46.942761,529
CWS,2,2019-06-27 02:00:09,23.5,7.416518,46.929205,571
CWS,2,2019-06-27 01:56:58,24,7.4739896807591,46.971278640486,556
CWS,2,2019-06-27 01:59:36,26.3,7.4747222,46.9383852,555
CWS,2,2019-06-27 02:00:09,24.6,7.47633,46.9719,552
CWS,2,2019-06-27 01:57:50,NA,7.4406166,46.9818083,501
CWS,2,2019-06-27 01:59:46,26,7.4371885,46.9267777,612
CWS,2,2019-06-27 01:53:13,26.3,7.476381,46.972326,551
CWS,2,2019-06-27 01:54:18,24.6,7.4176660325892,46.928625567511,566
CWS,2,2019-06-27 01:55:44,24.4,7.433178,46.937278,540
CWS,2,2019-06-27 01:52:23,26,7.4779484,46.9294816,-999
CWS,2,2019-06-27 01:51:27,23.6,7.4750363000001,46.9765516,529
CWS,2,2019-06-27 01:51:19,24.6,7.440598621181,46.98174706288,501
CWS,2,NA,NA,7.476495,46.970407,560
CWS,2,2019-06-27 01:56:42,27.3,7.4736355338315,46.977123152508,527
CWS,2,NA,NA,7.477646,46.980337,561
CWS,2,2019-06-27 02:00:35,26.7,7.4723028931762,46.970487298955,560
CWS,2,2019-06-27 01:51:08,24.9,7.479347,46.930281,570
CWS,2,2019-06-27 01:53:02,NA,7.4366211,46.9779333,525
CWS,2,2019-06-27 01:51:23,25.6,7.4781729135796,46.933373598315,549
CWS,2,2019-06-27 01:53:34,25.3,7.4746751270553,46.974278001253,525
CWS,2,NA,NA,7.4404077418218,46.981424912854,501
CWS,2,2019-06-27 01:59:04,23.9,7.44038,46.97899,511
CWS,2,2019-06-27 01:51:49,26.8,7.4756502,46.9709663,554
CWS,2,2019-06-27 01:59:57,23.5,7.4608784936283,46.980908587957,531
CWS,2,2019-06-27 01:57:45,23.4,7.4251572000001,46.9421586,547
CWS,2,2019-06-27 01:54:07,23.9,7.4482051,46.9306725,553
CWS,2,2019-06-27 01:59:20,26.4,7.4438013,46.9274811,618
CWS,2,NA,NA,7.460968,46.978025,587
CWS,2,2019-06-27 02:01:10,NA,7.443368,46.931877,-999
CWS,2,2019-06-27 01:56:12,23.9,7.43486,46.92614,620
CWS,2,2019-06-27 02:00:52,24.6,7.443632,46.926228,648
CWS,2,2019-06-27 01:58:32,24.2,7.4796851693116,46.959125581187,554
CWS,2,2019-06-27 01:53:26,26.3,7.4242521423279,46.954537268553,555
CWS,2,2019-06-27 01:58:01,25.8,7.454837,46.931102,-999
CWS,2,2019-06-27 01:59:37,NA,7.4040315,46.9434381,0
CWS,2,2019-06-27 01:55:13,23.7,7.44668,46.932573,534
CWS,2,2019-06-27 01:59:56,NA,7.422383,46.9519259,556
CWS,2,2019-06-27 01:57:29,24.9,7.426303,46.951646,551
CWS,2,2019-06-27 01:53:25,24.7,7.4220639227539,46.928712707231,564
CWS,2,2019-06-27 01:53:39,23.9,7.422587,46.934264,561
CWS,2,2019-06-27 02:00:25,23.3,7.425485,46.9278,600
CWS,2,2019-06-27 01:56:47,26.375,7.409501,46.948653,567
CWS,2,2019-06-27 02:01:10,NA,7.4208215810428,46.925430991731,583
CWS,2,2019-06-27 01:54:29,26.3,7.478574,46.944236,566
CWS,2,2019-06-27 01:52:47,23.9,7.408946,46.974145,562
CWS,2,2019-06-27 01:56:18,NA,7.4255359699753,46.928420287944,580
CWS,2,2019-06-27 01:50:56,24,7.4253053,46.928369,579
CWS,2,2019-06-27 01:54:03,25,7.41989,46.925538,580
CWS,2,2019-06-27 02:00:20,26.1,7.465893,46.976833,547
CWS,2,2019-06-27 02:00:26,25.7,7.4838204258859,47.013748092172,546
CWS,2,2019-06-27 01:54:45,25.5,7.4866954,47.013563,538
CWS,2,2019-06-27 01:55:00,23.4,7.4825335,47.016991,532
CWS,2,2019-06-27 01:56:54,27.4,7.4973375,47.0206078,527
CWS,2,2019-06-27 01:55:11,23.3,7.495105,47.022802,524
CWS,2,2019-06-27 01:59:34,26.2,7.496165183606,47.022628331401,524
CWS,2,2019-06-27 01:54:32,23.6,7.5333637352473,47.0215775997,581
CWS,2,2019-06-27 02:00:14,NA,7.5041461000001,47.0198233,531
CWS,2,2019-06-27 01:55:35,25.7,7.4989940466066,46.983055975458,638
CWS,2,2019-06-27 01:55:51,26,7.49514,47.02105,527
CWS,2,2019-06-27 01:58:03,24.9,7.4440586000001,47.019676,567
CWS,2,NA,NA,7.461125,47.002348,560
CWS,2,2019-06-27 01:55:03,27.9,7.4780069008058,46.984632759362,570
CWS,2,2019-06-27 02:00:25,25.3,7.481048,47.013055,549
CWS,2,2019-06-27 01:56:40,26.7,7.4495234999999,47.0205694,558
CWS,2,2019-06-27 01:53:15,NA,7.450769,46.991084,569
CWS,2,2019-06-27 01:54:47,26.6,7.462731790213,47.020153557374,561
CWS,2,2019-06-27 01:52:22,25.7,7.4590367000001,46.9979728,557
CWS,2,NA,NA,7.441385,46.986481,-999
CWS,2,2019-06-27 01:55:08,25.2,7.440679,46.985328,-999
CWS,2,NA,NA,7.4529853,47.0013416,581
