"ID","Year","DOY","HHMM","Seconds","Temp.degC","RelHum.percent","CO2.ppm","H2O.degC","Tdew.","Tfrost.","TIMESTAMP","TNUM","X","Y","Z","dateAndTime","TIMESTAMP_CEST","Equal_Temp_Flag","NbrofSats_Flag","Implausible_Flag","Route_Flag"
107,2019,177,1823,20,29.63,60.98,469.6,21.51,13.11,3.099,"2019-06-26 18:23:20",1561573400,7.443859,46.968768,546," 2019-06-26 18:23:20",2019-06-26 20:23:20,NA,NA,NA,NA
107,2019,177,1823,40,29.68,60.49,468.4,21.47,13.1,3.099,"2019-06-26 18:23:40",1561573420,7.443904,46.968901,547," 2019-06-26 18:23:40",2019-06-26 20:23:40,NA,NA,NA,NA
107,2019,177,1823,50,29.68,60.8,471.4,21.48,13.09,3.099,"2019-06-26 18:23:50",1561573430,7.444049,46.969083,549," 2019-06-26 18:23:50",2019-06-26 20:23:50,NA,NA,NA,NA
107,2019,177,1824,NA,29.68,62.61,475.1,21.8,13.1,3.099,"2019-06-26 18:24:00",1561573440,7.444206,46.969301,549," 2019-06-26 18:24:00",2019-06-26 20:24:00,NA,NA,NA,NA
107,2019,177,1824,10,29.68,62.57,470.6,21.86,13.09,3.099,"2019-06-26 18:24:10",1561573450,7.444393,46.969543,550," 2019-06-26 18:24:10",2019-06-26 20:24:10,NA,NA,NA,NA
107,2019,177,1824,20,29.68,62.94,463.6,21.91,13.09,3.099,"2019-06-26 18:24:20",1561573460,7.444599,46.969791,552," 2019-06-26 18:24:20",2019-06-26 20:24:20,NA,NA,NA,NA
107,2019,177,1824,30,29.68,63.47,467.6,22.01,13.11,3.099,"2019-06-26 18:24:30",1561573470,7.444869,46.970051,553," 2019-06-26 18:24:30",2019-06-26 20:24:30,NA,NA,NA,NA
107,2019,177,1824,40,29.68,63.88,471.7,22.11,13.09,3.099,"2019-06-26 18:24:40",1561573480,7.445088,46.970339,554," 2019-06-26 18:24:40",2019-06-26 20:24:40,NA,NA,NA,NA
107,2019,177,1824,50,29.72,64.03,480.7,22.16,13.11,3.099,"2019-06-26 18:24:50",1561573490,7.445356,46.970646,554," 2019-06-26 18:24:50",2019-06-26 20:24:50,NA,NA,NA,NA
107,2019,177,1825,NA,29.75,64.27,500,22.24,13.08,3.099,"2019-06-26 18:25:00",1561573500,7.445643,46.970968,554," 2019-06-26 18:25:00",2019-06-26 20:25:00,NA,NA,NA,NA
107,2019,177,1825,10,29.77,63.44,480.4,22.19,13.1,3.099,"2019-06-26 18:25:10",1561573510,7.445921,46.97131,555," 2019-06-26 18:25:10",2019-06-26 20:25:10,NA,NA,NA,NA
107,2019,177,1825,20,29.82,63.49,473.5,22.19,13.08,3.099,"2019-06-26 18:25:20",1561573520,7.446276,46.971699,553," 2019-06-26 18:25:20",2019-06-26 20:25:20,NA,NA,NA,NA
107,2019,177,1825,30,29.88,63.56,476.3,22.28,13.11,3.099,"2019-06-26 18:25:30",1561573530,7.446843,46.972048,551," 2019-06-26 18:25:30",2019-06-26 20:25:30,NA,NA,NA,NA
107,2019,177,1825,40,29.92,62.99,471.8,22.31,13.09,3.099,"2019-06-26 18:25:40",1561573540,7.447344,46.972406,550," 2019-06-26 18:25:40",2019-06-26 20:25:40,NA,NA,NA,NA
107,2019,177,1825,50,29.93,61.12,464.9,22.03,13.1,3.099,"2019-06-26 18:25:50",1561573550,7.447693,46.972704,550," 2019-06-26 18:25:50",2019-06-26 20:25:50,NA,NA,NA,NA
107,2019,177,1826,NA,29.88,58.86,458.4,21.58,13.08,3.099,"2019-06-26 18:26:00",1561573560,7.448193,46.972901,548," 2019-06-26 18:26:00",2019-06-26 20:26:00,NA,NA,NA,NA
107,2019,177,1826,10,29.88,55.23,449.3,20.98,13.1,3.099,"2019-06-26 18:26:10",1561573570,7.448906,46.973151,546," 2019-06-26 18:26:10",2019-06-26 20:26:10,NA,NA,NA,NA
107,2019,177,1826,20,29.88,52.54,440.5,20.28,13.08,3.099,"2019-06-26 18:26:20",1561573580,7.449573,46.973436,542," 2019-06-26 18:26:20",2019-06-26 20:26:20,NA,NA,NA,NA
107,2019,177,1826,30,29.88,51.96,437.7,20.02,13.07,3.099,"2019-06-26 18:26:30",1561573590,7.450138,46.973759,537," 2019-06-26 18:26:30",2019-06-26 20:26:30,NA,NA,NA,NA
107,2019,177,1826,40,29.94,52.73,441.3,20.02,13.1,3.099,"2019-06-26 18:26:40",1561573600,7.450668,46.973654,535," 2019-06-26 18:26:40",2019-06-26 20:26:40,NA,NA,NA,NA
107,2019,177,1826,50,29.95,53.72,447.7,20.18,13.08,3.099,"2019-06-26 18:26:50",1561573610,7.450761,46.973623,534," 2019-06-26 18:26:50",2019-06-26 20:26:50,NA,NA,NA,NA
107,2019,177,1827,NA,29.92,54.41,446.4,20.26,13.1,3.099,"2019-06-26 18:27:00",1561573620,7.450761,46.973623,534," 2019-06-26 18:27:00",2019-06-26 20:27:00,NA,NA,NA,NA
107,2019,177,1827,10,29.88,55.14,452.1,20.42,13.08,3.099,"2019-06-26 18:27:10",1561573630,7.450761,46.973623,534," 2019-06-26 18:27:10",2019-06-26 20:27:10,NA,NA,NA,NA
107,2019,177,1827,20,29.88,55.91,457.4,20.59,13.1,3.099,"2019-06-26 18:27:20",1561573640,7.450933,46.973553,534," 2019-06-26 18:27:20",2019-06-26 20:27:20,NA,NA,NA,NA
107,2019,177,1827,30,29.88,54.85,446.5,20.39,13.08,3.099,"2019-06-26 18:27:30",1561573650,7.451086,46.973306,533," 2019-06-26 18:27:30",2019-06-26 20:27:30,NA,NA,NA,NA
107,2019,177,1827,40,29.88,53.87,447.9,20.1,13.1,3.099,"2019-06-26 18:27:40",1561573660,7.450991,46.973266,532," 2019-06-26 18:27:40",2019-06-26 20:27:40,NA,NA,NA,NA
107,2019,177,1827,50,29.87,53.89,444.9,20.06,13.08,3.099,"2019-06-26 18:27:50",1561573670,7.450978,46.973268,532," 2019-06-26 18:27:50",2019-06-26 20:27:50,NA,NA,NA,NA
107,2019,177,1828,NA,29.88,53.86,449.2,20.06,13.1,3.099,"2019-06-26 18:28:00",1561573680,7.451049,46.973215,532," 2019-06-26 18:28:00",2019-06-26 20:28:00,NA,NA,NA,NA
107,2019,177,1828,10,29.88,53.74,455.5,20,13.08,3.099,"2019-06-26 18:28:10",1561573690,7.451263,46.973216,531," 2019-06-26 18:28:10",2019-06-26 20:28:10,NA,NA,NA,NA
107,2019,177,1828,20,29.88,53.48,483.8,19.94,13.1,3.099,"2019-06-26 18:28:20",1561573700,7.451626,46.973406,530," 2019-06-26 18:28:20",2019-06-26 20:28:20,NA,NA,NA,NA
107,2019,177,1828,30,29.94,53.89,490.9,20.06,13.08,3.099,"2019-06-26 18:28:30",1561573710,7.452201,46.973654,529," 2019-06-26 18:28:30",2019-06-26 20:28:30,NA,NA,NA,NA
107,2019,177,1828,40,29.99,53.91,495.1,20.14,13.07,3.099,"2019-06-26 18:28:40",1561573720,7.452806,46.973929,528," 2019-06-26 18:28:40",2019-06-26 20:28:40,NA,NA,NA,NA
107,2019,177,1828,50,30.01,53.61,474.4,20.11,13.1,3.099,"2019-06-26 18:28:50",1561573730,7.453509,46.974203,526," 2019-06-26 18:28:50",2019-06-26 20:28:50,NA,NA,NA,NA
107,2019,177,1829,NA,30,53.09,457.7,20.02,13.08,3.099,"2019-06-26 18:29:00",1561573740,7.4543,46.974501,524," 2019-06-26 18:29:00",2019-06-26 20:29:00,NA,NA,NA,NA
107,2019,177,1829,10,29.95,53.66,462.9,19.94,13.09,3.099,"2019-06-26 18:29:10",1561573750,7.455098,46.974801,522," 2019-06-26 18:29:10",2019-06-26 20:29:10,NA,NA,NA,NA
107,2019,177,1829,20,29.92,55.78,471.4,20.32,13.08,3.099,"2019-06-26 18:29:20",1561573760,7.455866,46.975149,521," 2019-06-26 18:29:20",2019-06-26 20:29:20,NA,NA,NA,NA
107,2019,177,1829,30,29.86,56.19,476.3,20.41,13.1,3.099,"2019-06-26 18:29:30",1561573770,7.456496,46.975681,518," 2019-06-26 18:29:30",2019-06-26 20:29:30,NA,NA,NA,NA
107,2019,177,1829,40,29.81,56.32,465.6,20.42,13.08,3.099,"2019-06-26 18:29:40",1561573780,7.456776,46.976301,515," 2019-06-26 18:29:40",2019-06-26 20:29:40,NA,NA,NA,NA
107,2019,177,1829,50,29.75,55.25,450.8,20.24,13.1,3.099,"2019-06-26 18:29:50",1561573790,7.45692,46.976819,513," 2019-06-26 18:29:50",2019-06-26 20:29:50,NA,NA,NA,NA
107,2019,177,1830,NA,29.73,53.58,446.8,19.88,13.08,3.099,"2019-06-26 18:30:00",1561573800,7.45705,46.9773,513," 2019-06-26 18:30:00",2019-06-26 20:30:00,NA,NA,NA,NA
107,2019,177,1830,10,29.74,52.96,443.6,19.65,13.1,3.099,"2019-06-26 18:30:10",1561573810,7.457153,46.977726,513," 2019-06-26 18:30:10",2019-06-26 20:30:10,NA,NA,NA,NA
107,2019,177,1830,20,29.7,53.51,443.1,19.72,13.08,3.099,"2019-06-26 18:30:20",1561573820,7.457161,46.978193,514," 2019-06-26 18:30:20",2019-06-26 20:30:20,NA,NA,NA,NA
107,2019,177,1830,30,29.68,53.18,452.3,19.65,13.09,3.099,"2019-06-26 18:30:30",1561573830,7.457134,46.978664,514," 2019-06-26 18:30:30",2019-06-26 20:30:30,NA,NA,NA,NA
107,2019,177,1830,40,29.64,52.08,446.7,19.36,13.08,3.099,"2019-06-26 18:30:40",1561573840,7.457123,46.979141,515," 2019-06-26 18:30:40",2019-06-26 20:30:40,NA,NA,NA,NA
107,2019,177,1830,50,29.61,53.21,444.1,19.47,13.08,3.099,"2019-06-26 18:30:50",1561573850,7.457089,46.979493,516," 2019-06-26 18:30:50",2019-06-26 20:30:50,NA,NA,NA,NA
107,2019,177,1831,NA,29.61,53.17,448.7,19.47,13.1,3.099,"2019-06-26 18:31:00",1561573860,7.457093,46.979503,516," 2019-06-26 18:31:00",2019-06-26 20:31:00,NA,NA,NA,NA
107,2019,177,1831,10,29.63,53.21,474.5,19.47,13.08,3.099,"2019-06-26 18:31:10",1561573870,7.457091,46.979501,516," 2019-06-26 18:31:10",2019-06-26 20:31:10,NA,NA,NA,NA
107,2019,177,1831,20,29.68,53.17,456.4,19.48,13.09,3.099,"2019-06-26 18:31:20",1561573880,7.457081,46.979561,516," 2019-06-26 18:31:20",2019-06-26 20:31:20,NA,NA,NA,NA
107,2019,177,1831,30,29.68,52.8,493.9,19.48,13.08,3.099,"2019-06-26 18:31:30",1561573890,7.457031,46.979869,517," 2019-06-26 18:31:30",2019-06-26 20:31:30,NA,NA,NA,NA
107,2019,177,1831,40,29.71,51.34,459.6,19.16,13.08,3.099,"2019-06-26 18:31:40",1561573900,7.456921,46.980281,528," 2019-06-26 18:31:40",2019-06-26 20:31:40,NA,NA,NA,NA
107,2019,177,1831,50,29.78,50.59,474.9,19.08,13.08,3.099,"2019-06-26 18:31:50",1561573910,7.456915,46.980756,526," 2019-06-26 18:31:50",2019-06-26 20:31:50,NA,NA,NA,NA
107,2019,177,1832,NA,29.9,51.73,501.3,19.28,13.09,3.099,"2019-06-26 18:32:00",1561573920,7.456873,46.981269,523," 2019-06-26 18:32:00",2019-06-26 20:32:00,NA,NA,NA,NA
107,2019,177,1832,10,30.03,53.6,511,19.86,13.07,3.099,"2019-06-26 18:32:10",1561573930,7.456838,46.981728,523," 2019-06-26 18:32:10",2019-06-26 20:32:10,NA,NA,NA,NA
107,2019,177,1832,20,30.08,54.68,506.6,20.18,13.1,3.099,"2019-06-26 18:32:20",1561573940,7.456806,46.982143,522," 2019-06-26 18:32:20",2019-06-26 20:32:20,NA,NA,NA,NA
107,2019,177,1832,30,30.08,53.83,481.4,20.18,13.08,3.099,"2019-06-26 18:32:30",1561573950,7.456846,46.982473,523," 2019-06-26 18:32:30",2019-06-26 20:32:30,NA,NA,NA,NA
107,2019,177,1832,40,30.08,51.3,472.6,19.64,13.1,3.099,"2019-06-26 18:32:40",1561573960,7.456916,46.982648,523," 2019-06-26 18:32:40",2019-06-26 20:32:40,NA,NA,NA,NA
107,2019,177,1832,50,30.08,50.71,464.1,19.39,13.09,3.099,"2019-06-26 18:32:50",1561573970,7.457118,46.982936,521," 2019-06-26 18:32:50",2019-06-26 20:32:50,NA,NA,NA,NA
107,2019,177,1833,NA,30.08,53.36,517.2,19.84,13.06,3.099,"2019-06-26 18:33:00",1561573980,7.457278,46.983251,522," 2019-06-26 18:33:00",2019-06-26 20:33:00,NA,NA,NA,NA
107,2019,177,1833,10,30.08,54.85,517.5,20.23,13.09,3.099,"2019-06-26 18:33:10",1561573990,7.457353,46.983556,523," 2019-06-26 18:33:10",2019-06-26 20:33:10,NA,NA,NA,NA
107,2019,177,1833,20,30.1,55.08,486.2,20.37,13.07,3.099,"2019-06-26 18:33:20",1561574000,7.457356,46.983878,523," 2019-06-26 18:33:20",2019-06-26 20:33:20,NA,NA,NA,NA
107,2019,177,1833,30,30.15,53.91,456.4,20.18,13.09,3.099,"2019-06-26 18:33:30",1561574010,7.457316,46.984206,523," 2019-06-26 18:33:30",2019-06-26 20:33:30,NA,NA,NA,NA
107,2019,177,1833,40,30.15,53.41,466.6,20.12,13.07,3.099,"2019-06-26 18:33:40",1561574020,7.457281,46.984535,524," 2019-06-26 18:33:40",2019-06-26 20:33:40,NA,NA,NA,NA
107,2019,177,1833,50,30.15,53.29,462.7,20.06,13.08,3.099,"2019-06-26 18:33:50",1561574030,7.457251,46.984854,525," 2019-06-26 18:33:50",2019-06-26 20:33:50,NA,NA,NA,NA
107,2019,177,1834,NA,30.15,52.68,443.8,19.99,13.07,3.099,"2019-06-26 18:34:00",1561574040,7.457221,46.985188,526," 2019-06-26 18:34:00",2019-06-26 20:34:00,NA,NA,NA,NA
107,2019,177,1834,10,30.2,52.34,440.1,19.89,13.09,3.099,"2019-06-26 18:34:10",1561574050,7.457203,46.985524,527," 2019-06-26 18:34:10",2019-06-26 20:34:10,NA,NA,NA,NA
107,2019,177,1834,20,30.21,54.57,444.2,20.26,13.08,3.099,"2019-06-26 18:34:20",1561574060,7.457178,46.98586,528," 2019-06-26 18:34:20",2019-06-26 20:34:20,NA,NA,NA,NA
107,2019,177,1834,30,30.27,55.79,454,20.71,13.09,3.099,"2019-06-26 18:34:30",1561574070,7.457133,46.98619,529," 2019-06-26 18:34:30",2019-06-26 20:34:30,NA,NA,NA,NA
107,2019,177,1834,40,30.28,54.6,447.1,20.5,13.07,3.099,"2019-06-26 18:34:40",1561574080,7.457098,46.986525,530," 2019-06-26 18:34:40",2019-06-26 20:34:40,NA,NA,NA,NA
107,2019,177,1834,50,30.32,53.75,455.2,20.44,13.08,3.099,"2019-06-26 18:34:50",1561574090,7.457081,46.98686,530," 2019-06-26 18:34:50",2019-06-26 20:34:50,NA,NA,NA,NA
107,2019,177,1835,NA,30.39,52.12,463.6,20.15,13.08,3.099,"2019-06-26 18:35:00",1561574100,7.457046,46.987188,531," 2019-06-26 18:35:00",2019-06-26 20:35:00,NA,NA,NA,NA
107,2019,177,1835,10,30.46,51.66,472.3,20.09,13.07,3.099,"2019-06-26 18:35:10",1561574110,7.457003,46.987549,533," 2019-06-26 18:35:10",2019-06-26 20:35:10,NA,NA,NA,NA
107,2019,177,1835,20,30.54,51.54,480.3,20.1,13.09,3.099,"2019-06-26 18:35:20",1561574120,7.456966,46.987921,533," 2019-06-26 18:35:20",2019-06-26 20:35:20,NA,NA,NA,NA
107,2019,177,1835,30,30.61,50.46,464.3,19.97,13.07,3.099,"2019-06-26 18:35:30",1561574130,7.456948,46.98827,534," 2019-06-26 18:35:30",2019-06-26 20:35:30,NA,NA,NA,NA
107,2019,177,1835,40,30.62,50.6,455.8,19.97,13.09,3.099,"2019-06-26 18:35:40",1561574140,7.456923,46.988613,534," 2019-06-26 18:35:40",2019-06-26 20:35:40,NA,NA,NA,NA
107,2019,177,1835,50,30.61,50.92,464.8,20.02,13.06,3.099,"2019-06-26 18:35:50",1561574150,7.456891,46.988961,538," 2019-06-26 18:35:50",2019-06-26 20:35:50,NA,NA,NA,NA
107,2019,177,1836,NA,30.59,51.74,474.2,20.1,13.08,3.099,"2019-06-26 18:36:00",1561574160,7.456858,46.989348,539," 2019-06-26 18:36:00",2019-06-26 20:36:00,NA,NA,NA,NA
107,2019,177,1836,10,30.51,51.67,475.3,20.05,13.06,3.099,"2019-06-26 18:36:10",1561574170,7.456826,46.989739,539," 2019-06-26 18:36:10",2019-06-26 20:36:10,NA,NA,NA,NA
107,2019,177,1836,20,30.46,51.85,473.5,20,13.09,3.099,"2019-06-26 18:36:20",1561574180,7.456798,46.990129,538," 2019-06-26 18:36:20",2019-06-26 20:36:20,NA,NA,NA,NA
107,2019,177,1836,30,30.42,52.46,491.9,20.06,13.07,3.099,"2019-06-26 18:36:30",1561574190,7.456776,46.990511,538," 2019-06-26 18:36:30",2019-06-26 20:36:30,NA,NA,NA,NA
107,2019,177,1836,40,30.48,53.23,471.7,20.33,13.08,3.099,"2019-06-26 18:36:40",1561574200,7.456781,46.990895,539," 2019-06-26 18:36:40",2019-06-26 20:36:40,NA,NA,NA,NA
107,2019,177,1836,50,30.48,51.73,453,20.08,13.06,3.099,"2019-06-26 18:36:50",1561574210,7.456834,46.991274,539," 2019-06-26 18:36:50",2019-06-26 20:36:50,NA,NA,NA,NA
107,2019,177,1837,NA,30.48,52.28,467.7,20.08,13.08,3.099,"2019-06-26 18:37:00",1561574220,7.456878,46.99164,541," 2019-06-26 18:37:00",2019-06-26 20:37:00,NA,NA,NA,NA
107,2019,177,1837,10,30.48,52.89,470.6,20.27,13.08,3.099,"2019-06-26 18:37:10",1561574230,7.456928,46.991968,541," 2019-06-26 18:37:10",2019-06-26 20:37:10,NA,NA,NA,NA
107,2019,177,1837,20,30.48,53.15,479.8,20.31,13.06,3.099,"2019-06-26 18:37:20",1561574240,7.457003,46.992055,543," 2019-06-26 18:37:20",2019-06-26 20:37:20,NA,NA,NA,NA
107,2019,177,1837,30,30.46,53.02,470.5,20.27,13.08,3.099,"2019-06-26 18:37:30",1561574250,7.457003,46.992055,543," 2019-06-26 18:37:30",2019-06-26 20:37:30,NA,NA,NA,NA
107,2019,177,1837,40,30.41,52.99,470.3,20.23,13.06,3.099,"2019-06-26 18:37:40",1561574260,7.457003,46.992055,543," 2019-06-26 18:37:40",2019-06-26 20:37:40,NA,NA,NA,NA
107,2019,177,1837,50,30.38,52.97,467.3,20.2,13.08,3.099,"2019-06-26 18:37:50",1561574270,7.457003,46.992055,543," 2019-06-26 18:37:50",2019-06-26 20:37:50,NA,NA,NA,NA
107,2019,177,1838,NA,30.35,53.14,468.7,20.19,13.06,3.099,"2019-06-26 18:38:00",1561574280,7.456983,46.992136,543," 2019-06-26 18:38:00",2019-06-26 20:38:00,NA,NA,NA,NA
107,2019,177,1838,10,30.34,53.27,470.7,20.19,13.08,3.099,"2019-06-26 18:38:10",1561574290,7.456948,46.992334,545," 2019-06-26 18:38:10",2019-06-26 20:38:10,NA,NA,NA,NA
107,2019,177,1838,20,30.29,53.14,468,20.14,13.06,3.099,"2019-06-26 18:38:20",1561574300,7.457224,46.992495,545," 2019-06-26 18:38:20",2019-06-26 20:38:20,NA,NA,NA,NA
107,2019,177,1838,30,30.28,53.14,463.2,20.11,13.08,3.099,"2019-06-26 18:38:30",1561574310,7.457705,46.992548,545," 2019-06-26 18:38:30",2019-06-26 20:38:30,NA,NA,NA,NA
107,2019,177,1838,40,30.28,53.9,465.8,20.23,13.06,3.099,"2019-06-26 18:38:40",1561574320,7.458086,46.992615,547," 2019-06-26 18:38:40",2019-06-26 20:38:40,NA,NA,NA,NA
107,2019,177,1838,50,30.23,54.72,472.4,20.38,13.08,3.099,"2019-06-26 18:38:50",1561574330,7.458401,46.992699,548," 2019-06-26 18:38:50",2019-06-26 20:38:50,NA,NA,NA,NA
107,2019,177,1839,NA,30.21,54.06,460.5,20.22,13.06,3.099,"2019-06-26 18:39:00",1561574340,7.45871,46.992774,549," 2019-06-26 18:39:00",2019-06-26 20:39:00,NA,NA,NA,NA
107,2019,177,1839,10,30.21,54.42,458.5,20.26,13.08,3.099,"2019-06-26 18:39:10",1561574350,7.458993,46.992846,550," 2019-06-26 18:39:10",2019-06-26 20:39:10,NA,NA,NA,NA
107,2019,177,1839,20,30.14,55.04,456,20.37,13.08,3.099,"2019-06-26 18:39:20",1561574360,7.459268,46.992941,551," 2019-06-26 18:39:20",2019-06-26 20:39:20,NA,NA,NA,NA
107,2019,177,1839,30,30.1,55.46,463.4,20.44,13.06,3.099,"2019-06-26 18:39:30",1561574370,7.459526,46.993033,552," 2019-06-26 18:39:30",2019-06-26 20:39:30,NA,NA,NA,NA
107,2019,177,1839,40,30.05,55.27,453.9,20.32,13.08,3.099,"2019-06-26 18:39:40",1561574380,7.4597745,46.993088,553," 2019-06-26 18:39:40",2019-06-26 20:39:40,NA,NA,NA,NA
107,2019,177,1839,50,30.01,54.62,454.8,20.13,13.06,3.099,"2019-06-26 18:39:50",1561574390,7.459796,46.9931,553," 2019-06-26 18:39:50",2019-06-26 20:39:50,NA,NA,NA,NA
107,2019,177,1840,NA,30.01,54.81,541.4,20.15,13.08,3.099,"2019-06-26 18:40:00",1561574400,7.459796,46.9931,553," 2019-06-26 18:40:00",2019-06-26 20:40:00,NA,NA,NA,NA
107,2019,177,1840,10,30.01,54.99,502.1,20.15,13.06,3.099,"2019-06-26 18:40:10",1561574410,7.459794,46.993101,553," 2019-06-26 18:40:10",2019-06-26 20:40:10,NA,NA,NA,NA
107,2019,177,1840,20,30.01,54.56,462.1,20.02,13.07,3.099,"2019-06-26 18:40:20",1561574420,7.459794,46.993101,553," 2019-06-26 18:40:20",2019-06-26 20:40:20,NA,NA,NA,NA
107,2019,177,1840,30,30.01,54.36,455,20.01,13.06,3.099,"2019-06-26 18:40:30",1561574430,7.459794,46.993101,553," 2019-06-26 18:40:30",2019-06-26 20:40:30,NA,NA,NA,NA
107,2019,177,1840,40,30.04,54.17,457.3,20.02,13.08,3.099,"2019-06-26 18:40:40",1561574440,7.459793,46.993101,553," 2019-06-26 18:40:40",2019-06-26 20:40:40,NA,NA,NA,NA
107,2019,177,1840,50,30.08,53.75,454.2,19.93,13.06,3.099,"2019-06-26 18:40:50",1561574450,7.459793,46.993101,553," 2019-06-26 18:40:50",2019-06-26 20:40:50,NA,NA,NA,NA
107,2019,177,1841,NA,30.08,53.46,453,19.89,13.08,3.099,"2019-06-26 18:41:00",1561574460,7.459793,46.993101,553," 2019-06-26 18:41:00",2019-06-26 20:41:00,NA,NA,NA,NA
107,2019,177,1841,10,30.08,53.17,449.9,19.84,13.06,3.099,"2019-06-26 18:41:10",1561574470,7.45979166666667,46.9931023333333,553," 2019-06-26 18:41:10",2019-06-26 20:41:10,NA,NA,NA,NA
107,2019,177,1841,20,30.08,53.48,458.3,19.93,13.05,3.099,"2019-06-26 18:41:20",1561574480,7.459791,46.993103,553," 2019-06-26 18:41:20",2019-06-26 20:41:20,NA,NA,NA,NA
107,2019,177,1841,30,30.13,53.6,469.1,19.96,13.08,3.099,"2019-06-26 18:41:30",1561574490,7.459796,46.993101,553," 2019-06-26 18:41:30",2019-06-26 20:41:30,NA,NA,NA,NA
107,2019,177,1841,40,30.14,53.89,479.2,20.06,13.05,3.099,"2019-06-26 18:41:40",1561574500,7.45979666666667,46.993098,553," 2019-06-26 18:41:40",2019-06-26 20:41:40,NA,NA,NA,NA
107,2019,177,1841,50,30.14,55.29,466.1,20.43,13.08,3.099,"2019-06-26 18:41:50",1561574510,7.459801,46.993103,553," 2019-06-26 18:41:50",2019-06-26 20:41:50,NA,NA,NA,NA
107,2019,177,1842,NA,30.14,56.2,476.8,20.68,13.06,3.099,"2019-06-26 18:42:00",1561574520,7.459811,46.993111,553," 2019-06-26 18:42:00",2019-06-26 20:42:00,NA,NA,NA,NA
107,2019,177,1842,10,30.17,56.46,465.5,20.74,13.08,3.099,"2019-06-26 18:42:10",1561574530,7.459808,46.993121,553," 2019-06-26 18:42:10",2019-06-26 20:42:10,NA,NA,NA,NA
107,2019,177,1842,20,30.2,55.97,504.1,20.64,13.06,3.099,"2019-06-26 18:42:20",1561574540,7.459818,46.993121,554," 2019-06-26 18:42:20",2019-06-26 20:42:20,NA,NA,NA,NA
107,2019,177,1842,30,30.2,55.08,468,20.45,13.07,3.099,"2019-06-26 18:42:30",1561574550,7.459826,46.993123,554," 2019-06-26 18:42:30",2019-06-26 20:42:30,NA,NA,NA,NA
107,2019,177,1842,40,30.17,54.32,464.9,20.27,13.06,3.099,"2019-06-26 18:42:40",1561574560,7.459826,46.993123,554," 2019-06-26 18:42:40",2019-06-26 20:42:40,NA,NA,NA,NA
107,2019,177,1842,50,30.14,54.21,467.1,20.23,13.07,3.099,"2019-06-26 18:42:50",1561574570,7.459868,46.993121,553," 2019-06-26 18:42:50",2019-06-26 20:42:50,NA,NA,NA,NA
107,2019,177,1843,NA,30.14,54.8,495,20.32,13.06,3.099,"2019-06-26 18:43:00",1561574580,7.460111,46.99293,553," 2019-06-26 18:43:00",2019-06-26 20:43:00,NA,NA,NA,NA
107,2019,177,1843,10,30.11,54.66,461.2,20.29,13.08,3.099,"2019-06-26 18:43:10",1561574590,7.460318,46.992663,552," 2019-06-26 18:43:10",2019-06-26 20:43:10,NA,NA,NA,NA
107,2019,177,1843,20,30.06,55.05,495.7,20.24,13.06,3.099,"2019-06-26 18:43:20",1561574600,7.460491,46.992443,551," 2019-06-26 18:43:20",2019-06-26 20:43:20,NA,NA,NA,NA
107,2019,177,1843,30,30,56.47,524.1,20.48,13.04,3.099,"2019-06-26 18:43:30",1561574610,7.460731,46.992133,551," 2019-06-26 18:43:30",2019-06-26 20:43:30,NA,NA,NA,NA
107,2019,177,1843,40,29.91,58.4,549.9,20.76,13.08,3.099,"2019-06-26 18:43:40",1561574620,7.460993,46.991775,551," 2019-06-26 18:43:40",2019-06-26 20:43:40,NA,NA,NA,NA
107,2019,177,1843,50,29.76,59.73,514.1,20.89,13.06,3.099,"2019-06-26 18:43:50",1561574630,7.461264,46.991414,551," 2019-06-26 18:43:50",2019-06-26 20:43:50,NA,NA,NA,NA
107,2019,177,1844,NA,29.62,60.97,519.3,20.96,13.07,3.099,"2019-06-26 18:44:00",1561574640,7.461523,46.991063,551," 2019-06-26 18:44:00",2019-06-26 20:44:00,NA,NA,NA,NA
107,2019,177,1844,10,29.48,61.75,517.6,21.04,13.06,3.099,"2019-06-26 18:44:10",1561574650,7.461803,46.990686,551," 2019-06-26 18:44:10",2019-06-26 20:44:10,NA,NA,NA,NA
107,2019,177,1844,20,29.38,61.56,522.4,20.88,13.07,3.099,"2019-06-26 18:44:20",1561574660,7.462068,46.990328,551," 2019-06-26 18:44:20",2019-06-26 20:44:20,NA,NA,NA,NA
107,2019,177,1844,30,29.32,60.92,495.7,20.71,13.05,3.099,"2019-06-26 18:44:30",1561574670,7.462338,46.989971,552," 2019-06-26 18:44:30",2019-06-26 20:44:30,NA,NA,NA,NA
107,2019,177,1844,40,29.28,61.52,485.5,20.76,13.07,3.099,"2019-06-26 18:44:40",1561574680,7.462596,46.989616,552," 2019-06-26 18:44:40",2019-06-26 20:44:40,NA,NA,NA,NA
107,2019,177,1844,50,29.27,62.75,472,21.01,13.06,3.099,"2019-06-26 18:44:50",1561574690,7.462856,46.989244,552," 2019-06-26 18:44:50",2019-06-26 20:44:50,NA,NA,NA,NA
107,2019,177,1845,NA,29.23,63.71,470.5,21.19,13.07,3.099,"2019-06-26 18:45:00",1561574700,7.462863,46.988988,552," 2019-06-26 18:45:00",2019-06-26 20:45:00,NA,NA,NA,NA
