"ID","Year","DOY","HHMM","Seconds","Temp.degC","RelHum.percent","CO2.ppm","H2O.degC","Tdew.","Tfrost.","TIMESTAMP","TNUM","X","Y","Z","dateAndTime","TIMESTAMP_CEST","Equal_Temp_Flag","NbrofSats_Flag","Implausible_Flag","Route_Flag","log_dist_mean","log_dist","log_dist_name","log_temp_weighted_mean","log_temp","log_number_of_log","log_temp_difference","log_dist_mean.1","log_dist.1","log_dist_name.1","log_temp_weighted_mean.1","log_temp.1","log_number_of_log.1","log_temp_difference.1","log_temp_night_weighted_mean","delta_T_log","bicycle_T_diurnal_corrected","delta_T_log_interpolated","bicycle_T_diurnal_corr_interpolated"
107,2019,177,2205,20,23.99,72.1,493.9,18.01,12.79,3.101,"2019-06-26 22:05:20",1561586720,7.439553,46.96653,578,2019-06-26 22:05:20,"2019-06-27 00:05:20",NA,NA,NA,NA,188.994893980223,"188.994893980223","V1",24.158,"24.158",1,0.168000000000003,366.896441151378,"188.994893980223, 433.892486166221, 449.586857424065, 395.111527035003","Log_41,Log_70,Log_82,Log_83",24.9957448908543,"24.158, 26.292, 24.835, 25.708",4,1.00574489085434,NA,NA,NA,3.41669800367021,20.5733019963298
107,2019,177,2205,30,24.04,71.6,497.3,17.98,12.79,3.101,"2019-06-26 22:05:30",1561586730,7.440358,46.96629,575,2019-06-26 22:05:30,"2019-06-27 00:05:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356.912877011388,"210.296623373175, 367.796932836589, 424.426215589742, 425.131736246046","Log_41,Log_70,Log_82,Log_83",25.0644819326007,"24.158, 26.292, 24.835, 25.708",4,1.02448193260065,NA,NA,NA,3.42263135839957,20.6173686416004
107,2019,177,2205,40,24.04,71.3,502.2,17.93,12.79,3.101,"2019-06-26 22:05:40",1561586740,7.441201,46.96605,573,2019-06-26 22:05:40,"2019-06-27 00:05:40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356.26881307466,"250.936327273662, 299.195848234358, 409.484079547086, 465.458997243534","Log_41,Log_70,Log_82,Log_83",25.1746067057728,"24.158, 26.292, 24.835, 25.708",4,1.13460670577276,NA,NA,NA,3.43043332643479,20.6095666735652
107,2019,177,2205,50,23.95,72.4,577.9,18.02,12.78,3.101,"2019-06-26 22:05:50",1561586750,7.441891,46.9659,571,2019-06-26 22:05:50,"2019-06-27 00:05:50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316.28229007944,"293.920632691113, 244.37472835339, 410.551509193817","Log_41,Log_70,Log_82",25.2034566036757,"24.158, 26.292, 24.835",3,1.25345660367567,NA,NA,NA,3.43763336208547,20.5123666379145
107,2019,177,2206,NA,23.83,73,572.9,18,12.8,3.101,"2019-06-26 22:06:00",1561586760,7.442194,46.96635,570,2019-06-26 22:06:00,"2019-06-27 00:06:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.597557642188,"333.528665653358, 237.661928561853, 465.602078711352","Log_41,Log_70,Log_82",25.2734110233095,"24.158, 26.292, 24.835",3,1.44341102330946,NA,NA,NA,3.44392863413943,20.3860713658606
107,2019,177,2206,10,23.78,73.8,526.2,17.95,12.78,3.101,"2019-06-26 22:06:10",1561586770,7.442623,46.96699,564,2019-06-26 22:06:10,"2019-06-27 00:06:10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322.967453524171,"396.15726060191, 249.777646446432","Log_41,Log_70",25.4667999810811,"24.158, 26.292",2,1.68679998108108,NA,NA,NA,3.45396236520826,20.3260376347917
107,2019,177,2206,20,23.78,80.7,535.2,18.67,12.79,3.101,"2019-06-26 22:06:20",1561586780,7.443191,46.96774,557,2019-06-26 22:06:20,"2019-06-27 00:06:20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409.082840344355,"479.407663626822, 458.904067851718, 288.936789554525","Log_41,Log_46,Log_70",25.6058502148143,"24.158, 25.902, 26.292",3,1.82585021481432,NA,NA,NA,3.46752571789402,20.312474282106
107,2019,177,2206,30,23.61,86.8,556.6,19.64,12.78,3.101,"2019-06-26 22:06:30",1561586790,7.443675,46.9686,551,2019-06-26 22:06:30,"2019-06-27 00:06:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398.932951869316,"434.727959524663, 363.137944213969","Log_46,Log_70",26.1144967408936,"25.902, 26.292",2,2.50449674089364,NA,NA,NA,3.48237139028092,20.1276286097191
107,2019,177,2206,40,23.45,89.5,567,19.96,12.79,3.101,"2019-06-26 22:06:40",1561586800,7.444068,46.96913,551,2019-06-26 22:06:40,"2019-06-27 00:06:40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419.159205521185,"424.766096109986, 413.552314932384","Log_46,Log_70",26.099608420978,"25.902, 26.292",2,2.64960842097803,NA,NA,NA,3.49279576663492,19.9572042333651
107,2019,177,2206,50,23.44,90.4,564.6,20.13,12.78,3.101,"2019-06-26 22:06:50",1561586810,7.444363,46.96948,551,2019-06-26 22:06:50,"2019-06-27 00:06:50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435.067319374474,"421.374782224947, 448.759856524","Log_46,Log_70",26.0908629158632,"25.902, 26.292",2,2.65086291586324,NA,NA,NA,3.50009439945689,19.9399056005431
